Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,R_command_actuator,L_command_actuator,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D
1.8242,1.0916,27.3947,7.3242,103.3936,0.406559,-0.244556,-0.287713,0.478305,-0.287713,0.478305,-2.058873,-0.427275,0.497475,-2.946697
1.8322,1.0916,28.3175,7.3242,99.1211,0.307994,-0.320863,-0.377485,0.362346,-0.377485,0.362346,-2.354057,-0.444923,0.522305,-3.288771
1.8402,1.0916,28.3175,7.3242,99.1211,0.19959,-0.404816,-0.476254,0.234812,-0.476254,0.234812,-2.671815,-0.462459,0.565032,-3.6514
1.8497,1.0916,29.1854,7.3242,94.9707,0.081224,-0.497134,-0.584864,0.095558,-0.584864,0.095558,-3.011147,-0.479846,0.628321,-4.032451
1.8597,1.1575,30.0918,7.7515,90.7593,-0.047119,-0.598526,-0.704148,-0.055434,-0.704148,-0.055434,-3.370748,-0.49705,0.713159,-4.429459
1.8697,1.1575,30.9487,7.7515,85.7544,-0.185329,-0.709677,-0.834914,-0.218034,-0.834914,-0.218034,-3.749021,-0.514038,0.818964,-4.839691
1.8797,1.1575,30.9487,7.7515,85.7544,-0.333175,-0.831238,-0.977927,-0.39197,-0.977927,-0.39197,-4.143992,-0.530785,0.945263,-5.260208
1.8897,1.1575,32.4539,7.7515,70.9839,-0.4903,-0.963806,-1.133889,-0.576824,-1.133889,-0.576824,-4.553356,-0.547266,1.091103,-5.68792
1.901,1.1575,33.0911,7.7515,62.6221,-0.656233,-1.107912,-1.303426,-0.772039,-1.303426,-0.772039,-4.974581,-0.56346,1.253815,-6.119623
1.9163,1.1575,33.6459,7.7515,54.5654,-0.830396,-1.264007,-1.487067,-0.976936,-1.487067,-0.976936,-5.404937,-0.579351,1.430557,-6.552021
1.9243,1.2289,33.6459,7.1411,54.5654,-1.012117,-1.432447,-1.685232,-1.190726,-1.685232,-1.190726,-5.84159,-0.594922,1.619396,-6.981745
1.9363,1.2838,34.1293,4.8828,47.0581,-1.200643,-1.613484,-1.898216,-1.412522,-1.898216,-1.412522,-6.28167,-0.610156,1.818456,-7.405396
1.9443,1.2838,34.8654,4.8828,31.9214,-1.395144,-1.807254,-2.126182,-1.641346,-2.126182,-1.641346,-6.722173,-0.625029,2.024778,-7.819596
1.9522,1.3223,35.118,1.9531,23.5596,-1.594727,-2.013773,-2.369145,-1.876149,-2.369145,-1.876149,-7.15995,-0.639504,2.234614,-8.221014
1.9602,1.3223,35.118,1.9531,23.5596,-1.798451,-2.232923,-2.626969,-2.115825,-2.626969,-2.115825,-7.591802,-0.653522,2.444779,-8.60638
1.9697,1.3553,35.3542,0.1221,-3.3569,-2.005343,-2.464454,-2.899357,-2.359227,-2.899357,-2.359227,-8.01453,-0.667001,2.652429,-8.972502
1.9797,1.3607,35.3542,1.0986,-3.3569,-2.214408,-2.707972,-3.185849,-2.605186,-3.185849,-2.605186,-8.424961,-0.679834,2.854431,-9.316281
1.9897,1.3607,35.2554,1.0986,-11.9629,-2.424636,-2.962945,-3.485817,-2.852513,-3.485817,-2.852513,-8.81995,-0.691891,3.047694,-9.634717
1.9997,1.3937,35.0686,3.479,-20.0195,-2.63502,-3.228694,-3.798463,-3.100023,-3.798463,-3.100023,-9.196422,-0.703036,3.229339,-9.924931
2.0097,1.3937,34.8049,3.479,-28.6865,-2.844556,-3.504399,-4.122822,-3.346536,-4.122822,-3.346536,-9.551417,-0.713132,3.396559,-10.1842
2.0197,1.3937,34.8049,3.479,-28.6865,-3.052259,-3.789101,-4.457766,-3.590893,-4.457766,-3.590893,-9.882058,-0.722058,3.546337,-10.409994
2.0297,1.3937,33.4591,3.479,-54.9316,-3.257167,-4.081706,-4.802007,-3.831961,-4.802007,-3.831961,-10.185573,-0.729717,3.676273,-10.599994
2.0397,1.4377,32.8274,4.6387,-65.5518,-3.458346,-4.380987,-5.154103,-4.068642,-5.154103,-4.068642,-10.459383,-0.736031,3.785226,-10.752098
2.0497,1.4377,32.8274,4.6387,-65.5518,-3.654893,-4.6856,-5.51247,-4.299874,-5.51247,-4.299874,-10.701098,-0.740951,3.871148,-10.864396
2.0597,1.4377,32.8274,4.6387,-65.5518,-3.845941,-4.994083,-5.875391,-4.524636,-5.875391,-4.524636,-10.908448,-0.744451,3.930174,-10.935172
2.0697,1.5036,31.2618,6.1646,-84.9609,-4.030671,-5.304874,-6.241028,-4.741966,-6.241028,-4.741966,-11.079347,-0.746533,3.959316,-10.962945
2.0797,1.5036,30.3555,6.1646,-92.2241,-4.208325,-5.61632,-6.607436,-4.95097,-6.607436,-4.95097,-11.211951,-0.747225,3.957695,-10.946496
2.0897,1.5036,29.3942,6.1646,-96.4355,-4.378202,-5.926687,-6.972573,-5.150825,-6.972573,-5.150825,-11.304544,-0.746584,3.924509,-10.884864
2.0997,1.7617,29.3942,8.9111,-96.4355,-4.539659,-6.234175,-7.334323,-5.340775,-7.334323,-5.340775,-11.35577,-0.744688,3.857551,-10.777335
2.1097,1.9101,27.2848,11.1084,-111.7554,-4.69212,-6.536931,-7.690507,-5.520141,-7.690507,-5.520141,-11.364791,-0.741647,3.754885,-10.623468
2.1198,2.0749,26.0763,13.1226,-123.5962,-4.835076,-6.833068,-8.038903,-5.688324,-8.038903,-5.688324,-11.330949,-0.737602,3.616609,-10.423098
2.1323,2.2287,24.7524,13.1836,-135.376,-4.968083,-7.120678,-8.377268,-5.844803,-8.377268,-5.844803,-11.253629,-0.732733,3.443015,-10.176305
2.1443,2.4429,23.3242,5.9814,-145.0195,-5.090759,-7.397851,-8.703354,-5.989128,-8.703354,-5.989128,-11.132355,-0.727258,3.233782,-9.883378
2.1523,2.5473,21.8081,3.9673,-153.5645,-5.202781,-7.662684,-9.014922,-6.120919,-9.014922,-6.120919,-10.966625,-0.721402,2.988977,-9.544776
2.1603,2.5692,20.2096,2.9297,-162.1704,-5.303884,-7.913299,-9.309764,-6.239863,-9.309764,-6.239863,-10.755705,-0.715374,2.708931,-9.161116
2.1697,2.5912,18.5067,5.3101,-166.3208,-5.393855,-8.147849,-9.585704,-6.345712,-9.585704,-6.345712,-10.498612,-0.709338,2.394127,-8.733161
2.1797,2.5692,16.8643,-4.2725,-160.6445,-5.472535,-8.364522,-9.840614,-6.438276,-9.840614,-6.438276,-10.194156,-0.70341,2.045654,-8.261834
2.1897,2.4044,15.3536,-14.4653,-149.9634,-5.539806,-8.561548,-10.07241,-6.517419,-10.07241,-6.517419,-9.841223,-0.697648,1.665872,-7.748253
2.1997,1.8551,13.887,-21.7896,-146.2402,-5.595583,-8.737201,-10.27906,-6.583038,-10.27906,-6.583038,-9.438437,-0.692013,1.258294,-7.193799
2.2097,1.6409,12.4258,-24.5361,-148.3765,-5.639791,-8.889792,-10.458578,-6.635048,-10.458578,-6.635048,-8.984026,-0.686335,0.826882,-6.600182
2.2197,1.152,10.9152,-29.3579,-147.7661,-5.672356,-9.017672,-10.609025,-6.67336,-10.609025,-6.67336,-8.47668,-0.680288,0.375691,-5.969461
2.2297,0.8773,9.432,-26.4893,-146.4233,-5.693188,-9.119226,-10.728501,-6.697867,-10.728501,-6.697867,-7.915904,-0.673409,-0.091208,-5.304026
2.2397,-0.2487,6.4657,-49.9268,-147.7661,-5.702166,-9.192878,-10.815151,-6.708431,-10.815151,-6.708431,-7.301397,-0.665112,-0.568578,-4.60657
2.2497,-0.6717,4.9771,-44.1895,-147.9492,-5.699135,-9.23709,-10.867164,-6.704864,-10.867164,-6.704864,-6.633062,-0.654698,-1.050196,-3.880045
2.2603,-1.4298,4.9771,-36.8652,-147.9492,-5.683883,-9.250365,-10.882782,-6.686921,-10.882782,-6.686921,-5.911963,-0.64135,-1.532685,-3.127624
2.2724,-1.7758,4.9771,-35.7056,-147.9492,-5.656161,-9.231261,-10.860307,-6.654307,-10.860307,-6.654307,-5.140406,-0.624184,-2.016405,-2.352654
2.2844,-2.4021,3.5269,-32.5928,-144.2261,-5.615701,-9.178403,-10.798121,-6.606707,-10.798121,-6.606707,-4.321588,-0.602324,-2.501287,-1.558612
2.2924,-2.6822,0.7913,-30.2734,-133.606,-5.562242,-9.090501,-10.694707,-6.543814,-10.694707,-6.543814,-3.459461,-0.574966,-2.983363,-0.749081
2.3004,-2.9349,-0.4447,-28.4424,-124.0845,-5.495529,-8.966374,-10.548675,-6.465329,-10.548675,-6.465329,-2.558792,-0.541415,-3.456674,0.072266
2.3097,-2.9349,-2.631,-28.4424,-107.9102,-5.415309,-8.804976,-10.358795,-6.370952,-10.358795,-6.370952,-1.625202,-0.501118,-3.916305,0.901647
2.3197,-3.1931,-3.5703,-29.1138,-95.52,-5.321319,-8.605422,-10.124026,-6.260375,-10.124026,-6.260375,-0.66471,-0.453672,-4.358356,1.735152
2.3297,-3.1931,-3.5703,-29.1138,-95.52,-5.213294,-8.367015,-9.843546,-6.133287,-9.843546,-6.133287,0.31658,-0.39882,-4.781202,2.568724
2.3397,-3.4568,-4.3448,-28.7476,-78.2471,-5.090987,-8.089267,-9.516784,-5.989396,-9.516784,-5.989396,1.312511,-0.336448,-5.18509,3.398185
2.3497,-3.6985,-4.3448,-26.6113,-78.2471,-4.954195,-7.771924,-9.14344,-5.828465,-9.14344,-5.828465,2.317111,-0.266567,-5.570066,4.219266
2.3597,-3.9182,-5.3776,-24.353,-42.4194,-4.802787,-7.414977,-8.723502,-5.650337,-8.723502,-5.650337,3.324551,-0.189318,-5.935634,5.027649
2.3697,-3.9182,-5.3776,-24.353,-42.4194,-4.636719,-7.018677,-8.257267,-5.454964,-8.257267,-5.454964,4.328758,-0.104962,-6.280818,5.818971
2.3797,-3.9182,-5.6687,-24.353,-28.9917,-4.456054,-6.583545,-7.745347,-5.242417,-7.745347,-5.242417,5.323324,-0.013879,-6.60504,6.588826
2.3897,-3.9182,-5.6687,-24.353,-28.9917,-4.260972,-6.11038,-7.188682,-5.012908,-7.188682,-5.012908,6.301786,0.083448,-6.908066,7.3328
2.3997,-3.9182,-5.839,-24.353,-17.9443,-4.051783,-5.600267,-6.588549,-4.766803,-6.588549,-4.766803,7.257854,0.18645,-7.189441,8.046547
2.4097,-4.0995,-5.861,-21.7285,-4.6997,-3.828936,-5.054583,-5.946568,-4.50463,-5.946568,-4.50463,8.185597,0.294489,-7.448497,8.725857
2.4197,-4.0995,-5.861,-21.7285,-4.6997,-3.593023,-4.474991,-5.264696,-4.227085,-5.264696,-4.227085,9.079467,0.406874,-7.684439,9.366711
2.4324,-4.0995,-5.7346,-21.7285,0.6714,-3.344778,-3.86344,-4.545223,-3.935033,-4.545223,-3.935033,9.934011,0.522866,-7.896518,9.965325
2.4405,-4.0995,-5.7346,-21.7285,0.6714,-3.085078,-3.222151,-3.790766,-3.629503,-3.790766,-3.629503,10.743941,0.641692,-8.083928,10.518215
2.4497,-4.0995,-5.7346,-21.7285,0.6714,-2.81493,-2.553613,-3.004251,-3.311682,-3.004251,-3.311682,11.504347,0.762563,-8.245617,11.022254
2.4597,-4.2588,-5.7401,-19.2871,-2.3804,-2.535468,-1.860565,-2.1889,-2.982903,-2.1889,-2.982903,12.210882,0.884686,-8.380369,11.474748
2.4697,-4.3906,-5.7401,-16.5405,-2.3804,-2.247933,-1.145979,-1.34821,-2.644628,-1.34821,-2.644628,12.859905,1.007272,-8.486986,11.873483
2.4797,-4.3906,-5.7401,-16.5405,-2.3804,-1.953662,-0.413038,-0.485927,-2.298426,-0.485927,-2.298426,13.448246,1.129538,-8.564362,12.216772
2.4897,-4.506,-5.861,-13.6719,-4.0894,-1.654062,0.334888,0.393986,-1.945955,0.393986,-1.945955,13.973132,1.250706,-8.611444,12.503476
2.4997,-4.506,-5.9379,-13.6719,-3.6621,-1.350596,1.09427,1.287377,-1.588936,1.287377,-1.588936,14.432383,1.370007,-8.627229,12.733011
2.5097,-4.6048,-6.0093,-11.5356,-4.3335,-1.044758,1.861447,2.189937,-1.229128,2.189937,-1.229128,14.824449,1.486686,-8.610963,12.905334
2.5197,-4.6762,-6.1851,-6.1035,-6.5308,-0.738055,2.632657,3.097243,-0.8683,3.097243,-0.8683,15.14848,1.600009,-8.562156,13.020932
2.5297,-4.7257,-6.2784,-4.0283,-6.3477,-0.431981,3.404071,4.00479,-0.508213,4.00479,-0.508213,15.404299,1.709257,-8.480549,13.080787
2.5397,-4.7696,-6.2784,-3.0518,-6.3477,-0.128002,4.171827,4.908031,-0.150591,4.908031,-0.150591,15.592317,1.81372,-8.366354,13.086354
2.5497,-4.852,-6.3608,-1.6479,-6.7749,0.172463,4.93206,5.802423,0.202897,5.802423,0.202897,15.71359,1.912701,-8.220267,13.039514
2.5597,-4.9289,-6.3608,0.7935,-6.7749,0.468055,5.680942,6.683461,0.550653,6.683461,0.550653,15.769843,2.005521,-8.0433,12.942528
2.5697,-4.9179,-6.4268,3.0518,-5.6763,0.757492,6.414715,7.546723,0.891167,7.546723,0.891167,15.763319,2.091531,-7.83678,12.797991
2.5797,-4.9179,-6.4268,3.0518,-5.6763,1.039573,7.129723,8.387909,1.223027,8.387909,1.223027,15.696652,2.170118,-7.602331,12.608778
2.5897,-4.9179,-6.3004,3.0518,11.0474,1.31319,7.822446,9.202878,1.54493,9.202878,1.54493,15.572921,2.240707,-7.341999,12.377981
2.5997,-4.9179,-6.3004,3.0518,11.0474,1.577333,8.48953,9.987682,1.855686,9.987682,1.855686,15.395646,2.302783,-7.058197,12.108835
2.6098,-4.863,-6.3004,5.8594,11.0474,1.831091,9.127812,10.738602,2.154224,10.738602,2.154224,15.168639,2.355896,-6.753351,11.804626
2.6197,-4.7477,-6.1082,10.9253,18.2495,2.073653,9.734352,11.452179,2.439592,11.452179,2.439592,14.895808,2.399669,-6.43002,11.468644
2.6297,-4.061,-5.8884,35.0342,25.3296,2.30431,10.306448,12.125233,2.710953,12.125233,2.710953,14.580609,2.433779,-6.09112,11.104135
2.6397,-3.6875,-5.5479,42.2974,34.4238,2.522446,10.841652,12.754885,2.967583,12.754885,2.967583,14.225944,2.457895,-5.739843,10.714263
2.6497,-0.3696,-5.2292,89.4165,31.5552,2.727534,11.337777,13.338561,3.208863,13.338561,3.208863,13.832568,2.471596,-5.379498,10.302058
2.6597,2.7725,-4.9436,111.9385,28.2593,2.919129,11.792878,13.873974,3.434269,13.873974,3.434269,13.397316,2.474243,-5.013329,9.870392
2.6697,10.9298,-4.8337,177.9175,-2.6855,3.096855,12.20521,14.35907,3.643359,14.35907,3.643359,12.911892,2.464836,-4.644316,9.422009
2.6797,14.6652,-4.9436,190.8569,-6.2256,3.260404,12.573155,14.791947,3.83577,14.791947,3.83577,12.365567,2.441853,-4.27501,8.959609
2.6897,18.1973,-3.3451,159.3628,85.022,3.409523,12.895152,15.170767,4.011204,15.170767,4.011204,11.753661,2.403177,-3.909132,8.485897
2.6997,24.5309,-2.7848,258.7891,49.2554,3.544003,13.169647,15.493701,4.169415,15.493701,4.169415,11.075337,2.346167,-3.552421,8.003469
2.7097,40.2084,-2.4387,133.728,33.4473,3.663658,13.395054,15.758887,4.310185,15.758887,4.310185,10.319264,2.267802,-3.210129,7.514641
2.7197,44.8721,-2.2465,105.6519,16.0522,3.768301,13.569686,15.964336,4.433295,15.964336,4.433295,9.468639,2.164933,-2.886165,7.021461
2.7297,45.9433,-2.0652,106.7505,5.7983,3.857735,13.691677,16.107855,4.538511,16.107855,4.538511,8.524199,2.034707,-2.584049,6.525859
2.7397,46.998,-1.9993,106.0181,5.6763,3.931743,13.759005,16.187064,4.62558,16.187064,4.62558,7.503415,1.87492,-2.306985,6.029782
2.7497,48.0032,-1.9993,100.9521,5.6763,3.990083,13.769612,16.199543,4.694215,16.199543,4.694215,6.425959,1.684126,-2.057752,5.535231
2.7597,48.0032,-1.9498,100.9521,6.6528,4.032489,13.721548,16.142998,4.744104,16.142998,4.744104,5.310988,1.461597,-1.83876,5.044257
2.7697,50.5356,-1.8455,72.998,16.2354,4.058671,13.613104,16.015417,4.774907,16.015417,4.774907,4.175567,1.207287,-1.65221,4.558905
2.7797,50.5356,-1.6367,72.998,23.8647,4.068324,13.442912,15.815191,4.786263,15.815191,4.786263,3.033755,0.92182,-1.500136,4.081153
2.7923,51.2167,-1.406,64.0869,23.0713,4.061125,13.210024,15.541205,4.777793,15.541205,4.777793,1.899499,0.606489,-1.384323,3.612846
2.8043,51.81,-1.027,55.7861,19.5923,4.036743,12.913974,15.192911,4.74911,15.192911,4.74911,0.785889,0.263212,-1.306234,3.155637
2.8123,52.3483,-0.8677,50.7202,16.1133,3.994846,12.554825,14.770382,4.699819,14.770382,4.699819,-0.296426,-0.105526,-1.266764,2.710994
2.8203,52.7768,-0.8677,43.5181,16.1133,3.935104,12.133196,14.274347,4.629533,14.274347,4.629533,-1.338537,-0.496755,-1.265749,2.28021
2.8297,53.1393,-0.7194,38.269,13.0615,3.857204,11.650271,13.706201,4.537887,13.706201,4.537887,-2.333194,-0.907096,-1.302081,1.864432
2.8397,53.6996,-0.593,20.2026,9.9487,3.760867,11.107797,13.067996,4.42455,13.067996,4.42455,-3.274954,-1.332835,-1.374214,1.46467
2.8497,53.6996,-0.593,20.2026,9.9487,3.645863,10.508058,12.362421,4.289251,12.362421,4.289251,-4.159899,-1.769991,-1.480071,1.081818
2.8597,53.815,-0.4886,13.4888,6.7139,3.512027,9.853853,11.592768,4.131797,11.592768,4.131797,-4.985043,-2.214369,-1.616979,0.716657
2.8697,53.9029,-0.4722,9.6436,-6.6528,3.359278,9.148452,10.762884,3.952092,10.762884,3.952092,-5.748636,-2.661643,-1.781895,0.36987
2.8797,53.9523,-0.5161,5.127,-5.7373,3.187635,8.395557,9.877126,3.750159,9.877126,3.750159,-6.450352,-3.107441,-1.971369,0.04207
2.8897,53.9303,-0.5161,-3.9673,-5.7373,2.997232,7.59925,8.940294,3.526155,8.940294,3.526155,-7.090926,-3.547418,-2.181609,-0.266175
2.8997,53.9303,-0.5381,-3.9673,-3.9062,2.788335,6.763936,7.957571,3.280394,7.957571,3.280394,-7.672004,-3.977327,-2.408719,-0.554343
2.9097,53.804,-0.5381,-15.0757,-3.9062,2.561353,5.894284,6.934452,3.013356,6.934452,3.013356,-8.195996,-4.393063,-2.648771,-0.82198
2.9197,53.3481,-0.5656,-28.7476,-3.9673,2.316848,4.995173,5.876674,2.725703,5.876674,2.725703,-8.665594,-4.790714,-2.897841,-1.068728
2.9297,53.013,-0.6479,-37.9028,-4.8828,2.055541,4.071628,4.79015,2.418284,4.79015,2.418284,-9.083623,-5.166565,-3.151969,-1.294343
2.9397,53.013,-0.6974,-37.9028,-5.249,1.778318,3.128767,3.680902,2.092138,3.680902,2.092138,-9.453756,-5.51711,-3.40719,-1.498696
2.9497,52.579,-0.7413,-49.1333,-5.4932,1.486227,2.171747,2.554997,1.748502,2.554997,1.748502,-9.780468,-5.839063,-3.65966,-1.681779
2.9597,51.3705,-0.7798,-73.8525,-5.249,1.18048,1.205711,1.418483,1.388799,1.418483,1.388799,-10.067513,-6.129389,-3.905707,-1.843703
2.9697,50.574,-0.8127,-87.2803,-4.8218,0.862444,0.235737,0.277338,1.014641,0.277338,1.014641,-10.317767,-6.385283,-4.14182,-1.984697
2.9797,48.547,-0.8512,-117.4316,-5.4321,0.533639,-0.733189,-0.862576,0.627811,-0.862576,0.627811,-10.533654,-6.604118,-4.364645,-2.105105
2.9897,48.547,-0.9171,-117.4316,-9.2773,0.195722,-1.696212,-1.995544,0.230261,-1.995544,0.230261,-10.718196,-6.783388,-4.570933,-2.20538
3.0004,47.2836,-1.038,-134.5215,-16.2964,-0.149523,-2.648631,-3.116037,-0.17591,-3.116037,-0.17591,-10.876295,-6.920689,-4.757407,-2.286069
3.0124,45.8444,-1.4719,-152.6489,-25.2686,-0.500192,-3.585938,-4.21875,-0.588461,-4.21875,-0.588461,-11.012668,-7.013734,-4.920434,-2.347777
3.0244,45.8444,-1.6971,-152.6489,-26.3672,-0.854274,-4.503845,-5.29864,-1.005028,-5.29864,-1.005028,-11.13224,-7.060375,-5.056097,-2.391121
3.0364,42.3617,-1.6971,-191.6504,-26.3672,-1.209657,-5.398314,-6.350957,-1.423126,-6.350957,-1.423126,-11.239495,-7.05862,-5.161003,-2.416698
3.0484,40.3073,-1.9608,-212.3413,-31.0059,-1.564141,-6.265571,-7.37126,-1.840166,-7.37126,-1.840166,-11.335669,-7.006623,-5.232387,-2.425083
3.0604,35.4843,-2.2574,-245.0562,-33.5083,-1.915448,-7.102102,-8.355413,-2.253468,-8.355413,-2.253468,-11.419586,-6.902631,-5.26742,-2.416828
3.0724,35.4843,-2.5706,-245.0562,-33.6914,-2.261236,-7.904633,-9.299568,-2.660278,-9.299568,-2.660278,-11.491218,-6.744925,-5.263229,-2.392472
3.0844,35.4843,-2.8672,-245.0562,-33.5083,-2.599111,-8.670128,-10.200151,-3.057777,-10.200151,-3.057777,-11.5566,-6.531827,-5.217101,-2.352539
3.0964,33.3859,-3.1418,-198.3643,-30.3345,-2.926634,-9.395804,-11.053887,-3.443098,-11.053887,-3.443098,-11.623574,-6.261814,-5.126118,-2.297557
3.1084,30.6668,-3.3396,-297.7905,-20.752,-3.241335,-10.079156,-11.857831,-3.813335,-11.857831,-3.813335,-11.694929,-5.933689,-4.98713,-2.228088
3.1204,26.9973,-3.3396,-379.3335,-20.752,-3.540716,-10.717959,-12.609363,-4.165548,-12.609363,-4.165548,-11.768704,-5.546583,-4.797517,-2.144758
3.1324,26.9973,-3.3396,-379.3335,-20.752,-3.822265,-11.310232,-13.306155,-4.496783,-13.306155,-4.496783,-11.843187,-5.099688,-4.555526,-2.048298
3.1444,26.9973,-3.9438,-379.3335,-28.0151,-4.083469,-11.854225,-13.946147,-4.80408,-13.946147,-4.80408,-11.922232,-4.592006,-4.258975,-1.939544
3.1564,26.9973,-4.2515,-379.3335,-39.2456,-4.321819,-12.348413,-14.527545,-5.084493,-14.527545,-5.084493,-12.012842,-4.022376,-3.904463,-1.819405
3.1684,26.9973,-4.5865,-379.3335,-30.2734,-4.534822,-12.79152,-15.048846,-5.335084,-15.048846,-5.335084,-12.121544,-3.389666,-3.48843,-1.68881
3.1804,23.262,-4.6964,-356.0181,-9.7046,-4.719998,-13.182528,-15.508855,-5.552938,-15.508855,-5.552938,-12.25133,-2.692985,-3.007768,-1.548688
3.1924,20.4989,-4.6964,-247.8027,-9.7046,-4.874883,-13.520669,-15.906669,-5.735156,-15.906669,-5.735156,-12.399794,-1.93193,-2.459866,-1.400008
3.2044,17.7414,-4.6964,-296.9971,-6.2866,-4.99704,-13.805388,-16.241633,-5.87887,-16.241633,-5.87887,-12.563643,-1.106919,-1.842671,-1.243841
3.2164,17.7414,-4.6909,-296.9971,-3.3569,-5.084064,-14.036309,-16.513304,-5.981251,-16.513304,-5.981251,-12.743291,-0.219442,-1.154596,-1.081387
3.2284,11.7154,-4.2899,-241.0278,29.4189,-5.133599,-14.213219,-16.721434,-6.039528,-16.721434,-6.039528,-12.93872,0.727943,-0.394923,-0.913969
3.2404,11.7154,-3.856,-241.0278,45.105,-5.143357,-14.336069,-16.865963,-6.051008,-16.865963,-6.051008,-13.147065,1.731686,0.435726,-0.743077
3.2524,9.161,-3.2572,-237.5488,62.0728,-5.111142,-14.404963,-16.947015,-6.013108,-16.947015,-6.013108,-13.368476,2.787255,1.335578,-0.570444
3.2644,9.161,-1.6477,-237.5488,80.5054,-5.034882,-14.420175,-16.964911,-5.923391,-16.964911,-5.923391,-13.605671,3.889214,2.301144,-0.398106
3.2764,9.161,-0.7523,-237.5488,82.2754,-4.912673,-14.382178,-16.920209,-5.779615,-16.920209,-5.779615,-13.862787,5.031389,3.327318,-0.228416
3.2884,6.6397,-0.7523,-232.605,82.2754,-4.742816,-14.291684,-16.813745,-5.579784,-16.813745,-5.579784,-14.14305,6.207055,4.409903,-0.064004
3.3004,6.6397,0.1211,-232.605,86.731,-4.523862,-14.149677,-16.646678,-5.322191,-16.646678,-5.322191,-14.446731,7.409114,5.54579,0.092318
3.3124,1.954,1.0604,-228.3936,94.8486,-4.254631,-13.95742,-16.420494,-5.005448,-16.420494,-5.005448,-14.771808,8.630238,6.730704,0.237658
3.3244,-0.3366,2.0547,-218.811,100.5249,-3.934241,-13.716449,-16.136998,-4.628519,-16.136998,-4.628519,-15.112353,9.862998,7.959243,0.369134
3.3364,-2.4185,3.1094,-201.2329,108.6426,-3.562138,-13.42854,-15.798281,-4.19075,-15.798281,-4.19075,-15.463028,11.099965,9.225731,0.483927
3.3484,-4.3686,5.411,-194.0918,122.8638,-3.138116,-13.095684,-15.406687,-3.691901,-15.406687,-3.691901,-15.82123,12.333761,10.523285,0.57932
3.3604,-4.3686,5.411,-194.0918,122.8638,-2.662347,-12.720079,-14.964798,-3.132173,-14.964798,-3.132173,-16.186323,13.557107,11.844977,0.65272
3.3724,-6.11,6.625,-176.0864,127.5635,-2.135392,-12.304128,-14.475444,-2.512226,-14.475444,-2.512226,-16.55927,14.762885,13.185867,0.701687
3.3844,-6.11,6.625,-176.0864,127.5635,-1.558203,-11.850449,-13.941704,-1.83318,-13.941704,-1.83318,-16.940682,15.944209,14.54189,0.723973
3.3964,-7.5766,6.625,-134.3384,127.5635,-0.93211,-11.361879,-13.366916,-1.0966,-13.366916,-1.0966,-17.330885,17.094468,15.909853,0.717576
3.4084,-8.7522,10.4373,-105.7129,129.6997,-0.258809,-10.841472,-12.754672,-0.304482,-12.754672,-0.304482,-17.728941,18.207313,17.284124,0.680795
3.4204,-9.6256,11.6897,27.5269,124.5728,0.459647,-10.292482,-12.108802,0.540762,-12.108802,0.540762,-18.133003,19.276535,18.65483,0.612265
3.4324,-9.6256,12.9147,27.5269,120.0562,1.220841,-9.718349,-11.433352,1.436284,-11.433352,1.436284,-18.542278,20.2958,20.013611,0.510995
3.4444,-8.8126,15.2657,43.2129,114.3799,2.021986,-9.122688,-10.732574,2.378807,-10.732574,2.378807,-18.957638,21.258428,21.353383,0.376409
3.4564,-8.8126,15.2657,43.2129,114.3799,2.859941,-8.509285,-10.010923,3.364636,-10.010923,3.364636,-19.380239,22.157417,22.666832,0.208374
3.4684,-8.3182,16.4468,44.9219,118.2251,3.731232,-7.882101,-9.27306,4.389685,-9.27306,4.389685,-19.809665,22.985678,23.948175,0.007202
3.4804,-7.8568,17.6553,41.5039,124.0234,4.63208,-7.245263,-8.523839,5.449506,-8.523839,5.449506,-20.244434,23.736326,25.190867,-0.226375
3.4924,-7.4723,18.9462,33.8745,128.9062,5.558424,-6.603049,-7.768293,6.539323,-7.768293,6.539323,-20.682314,24.402938,26.386668,-0.491268
3.5044,-7.1537,18.9462,26.8555,128.9062,6.505949,-5.95986,-7.0116,7.654057,-7.0116,7.654057,-21.119981,24.97979,27.527997,-0.786103
3.5164,-7.1537,20.2535,26.8555,130.4321,7.470103,-5.320188,-6.259045,8.788357,-6.259045,8.788357,-21.553052,25.462043,28.608116,-1.109273
3.5284,-7.0383,21.5444,-10.8032,129.2114,8.446133,-4.688566,-5.51596,9.936627,-5.51596,9.936627,-21.976322,25.845898,29.619166,-1.458978
3.5403,-7.1756,21.5444,-12.085,129.2114,9.429102,-4.06952,-4.787671,11.093061,-4.787671,11.093061,-22.38424,26.128729,30.553671,-1.833254
