Time_ms,imu_RTx,imu_LTx,imu_1_left_shaking,imu_2_right_shaking,imu_3_left_foot,imu_4_right_foot,RLTx_delay,torque_delay,tau_raw_L,tau_raw_R,S_torque_command_left,S_torque_command_right,M1_torque_command,M2_torque_command,Rescaling_gain,imu_Rvel,imu_Lvel,freq_avg,R_flexion,L_flexion,extra3,R_extension,L_extension
14376,-2.0836,-9.8987,-97.0000,-38.9263,-75.2526,-97.0000,38.6714,0.0000,-10.5312,10.5312,0.0000,0.0000,0.0000,0.0000,5.0000,-45.1050,4.0894,0.0000,2.5733,-0.0076,0.0000,0.0000,0.0000
14386,-2.0836,-9.8713,-97.0000,-38.9482,-75.2526,-97.0000,40.2443,0.0000,-10.0124,10.0124,0.0000,0.0000,0.0000,0.0000,5.0000,-45.1050,4.3335,0.0000,2.4614,-0.0078,0.0000,0.0000,0.0000
14396,-2.7098,-9.8438,-97.0000,-38.9757,-75.0988,-97.0000,41.5404,0.0000,-9.5243,9.5243,0.0000,0.0000,0.0000,0.0000,5.0000,-43.7012,4.7607,0.0000,2.3570,-0.0079,0.0000,0.0000,0.0000
14406,-3.2646,-9.7999,-97.0000,-39.0142,-75.0219,-97.0000,42.6186,0.0000,-9.0103,9.0103,0.0000,0.0000,0.0000,0.0000,5.0000,-41.8701,5.4932,0.0000,2.2501,-0.0079,0.0000,0.0000,0.0000
14416,-3.7865,-9.7449,-97.0000,-39.0691,-74.9559,-97.0000,43.5101,0.0000,-8.4823,8.4823,0.0000,0.0000,0.0000,0.0000,5.0000,-39.8560,6.8359,0.0000,2.1365,-0.0077,0.0000,0.0000,0.0000
14426,-3.7865,-9.6186,-97.0000,-39.1350,-74.8845,-97.0000,44.2312,0.0000,-7.9901,7.9901,0.0000,0.0000,0.0000,0.0000,5.0000,-39.8560,7.5073,0.0000,1.9557,-0.0074,0.0000,0.0000,0.0000
14436,-4.7258,-9.6186,-97.0000,-39.2174,-74.8186,-97.0000,44.8060,0.0000,-7.4862,7.4862,0.0000,0.0000,0.0000,0.0000,5.0000,-35.6445,7.5073,0.0000,1.8372,-0.0072,0.0000,0.0000,0.0000
14446,-5.9178,-9.6186,-97.0000,-39.4261,-74.7417,-97.0000,45.2807,0.0000,-6.8742,6.8742,0.0000,0.0000,0.0000,0.0000,5.0000,-33.0811,7.5073,0.0000,1.7478,-0.0070,0.0000,0.0000,0.0000
14456,-5.9178,-9.5637,-97.0000,-39.5470,-74.6593,-97.0000,45.6932,0.0000,-6.2658,6.2658,0.0000,0.0000,0.0000,0.0000,5.0000,-33.0811,6.3477,0.0000,1.5953,-0.0068,0.0000,0.0000,0.0000
14466,-5.9178,-9.5307,-97.0000,-39.6733,-74.5659,-97.0000,46.0095,0.0000,-5.7647,5.7647,0.0000,0.0000,0.0000,0.0000,5.0000,-33.0811,2.3193,0.0000,1.4018,-0.0066,0.0000,0.0000,0.0000
14476,-5.9178,-9.5252,-97.0000,-39.6733,-74.4561,-97.0000,46.2214,0.0000,-5.3553,5.3553,0.0000,0.0000,0.0000,0.0000,5.0000,-33.0811,1.5259,0.0000,1.2105,-0.0065,0.0000,0.0000,0.0000
14486,-6.2914,-9.5252,-97.0000,-39.7942,-74.3407,-97.0000,46.3438,0.0000,-4.9858,4.9858,0.0000,0.0000,0.0000,0.0000,5.0000,-33.0811,1.2207,0.0000,1.0444,-0.0063,0.0000,-0.0000,0.0058
14496,-6.2914,-9.5472,-97.0000,-39.9260,-74.2253,-97.0000,46.3770,0.0000,-4.6551,4.6551,0.0000,0.0000,0.0000,0.0000,5.0000,-33.0811,-1.4648,0.0000,0.8954,-0.0062,0.0000,-0.0000,0.0594
14506,-7.0220,-9.5472,-97.0000,-39.9260,-74.1100,-97.0000,46.2873,0.0000,-4.3162,4.3162,0.0000,0.0000,0.0000,0.0000,5.0000,-31.0669,-1.4648,0.0000,0.7719,-0.0060,0.0000,-0.0000,0.1575
14516,-7.0220,-9.5637,-97.0000,-40.2281,-74.0001,-97.0000,46.1422,0.0000,-3.9776,3.9776,0.0000,0.0000,0.0000,0.0000,5.0000,-31.0669,-1.2817,0.0000,0.6615,-0.0059,0.0000,-0.0000,0.3275
14526,-7.3021,-9.5746,-97.0000,-40.4039,-73.9012,-97.0000,45.9827,0.0000,-3.6778,3.6778,0.0000,0.0000,0.0000,0.0000,5.0000,-28.7476,-0.9766,0.0000,0.5665,-0.0057,0.0000,-0.0000,0.5640
14536,-7.5438,-9.5746,-97.0000,-40.6017,-73.8188,-97.0000,45.7672,0.0000,-3.3866,3.3866,0.0000,0.0000,0.0000,0.0000,5.0000,-26.0620,-0.4883,0.0000,0.4848,-0.0055,0.0000,-0.0000,0.8404
14546,-7.7965,-9.5691,-97.0000,-40.7885,-73.7474,-97.0000,45.5463,0.0000,-3.1032,3.1032,0.0000,0.0000,0.0000,0.0000,5.0000,-23.6816,-0.2441,0.0000,0.4146,-0.0053,0.0000,-0.0000,1.1376
14556,-8.0217,-9.5691,-97.0000,-40.9642,-73.6870,-97.0000,45.3650,0.0000,-2.8279,2.8279,0.0000,0.0000,0.0000,0.0000,5.0000,-19.2871,-0.4883,0.0000,0.3543,-0.0051,0.0000,-0.0000,1.4414
14566,-8.4008,-9.5746,-97.0000,-41.1235,-73.6486,-97.0000,45.0823,0.0000,-2.5472,2.5472,0.0000,0.0000,0.0000,0.0000,5.0000,-17.8833,-1.5869,0.0000,0.3029,-0.0048,0.0000,-0.0000,1.7416
14576,-8.7908,-9.5746,-97.0000,-41.1235,-73.6211,-97.0000,44.6260,0.0000,-2.2473,2.2473,0.0000,0.0000,0.0000,0.0000,5.0000,-19.7754,-1.5869,0.0000,0.2589,-0.0046,0.0000,-0.0000,2.0317
14586,-8.9830,-9.5746,-97.0000,-41.4366,-73.6101,-97.0000,44.1502,0.0000,-1.9500,1.9500,0.0000,0.0000,0.0000,0.0000,5.0000,-17.5171,-1.5869,0.0000,0.2210,-0.0043,0.0000,-0.0000,2.3070
14596,-8.9830,-9.5746,-97.0000,-41.5685,-73.6101,-97.0000,43.7035,0.0000,-1.6919,1.6919,0.0000,0.0000,0.0000,0.0000,5.0000,-17.5171,-0.1221,0.0000,0.1885,-0.0040,0.0000,-0.0000,2.5646
14606,-8.9830,-9.5637,-97.0000,-41.6729,-73.6211,-97.0000,43.2478,0.0000,-1.4818,1.4818,0.0000,0.0000,0.0000,0.0000,5.0000,-17.5171,0.5493,0.0000,0.1607,-0.0037,0.0000,-0.0000,2.8030
14616,-9.5763,-9.5527,-97.0000,-41.8212,-73.6431,-97.0000,42.7935,0.0000,-1.2501,1.2501,0.0000,0.0000,0.0000,0.0000,5.0000,-16.1133,0.2441,0.0000,0.1370,-0.0034,0.0000,-0.0000,3.0219
14626,-9.9993,-9.5362,-97.0000,-41.8761,-73.6760,-97.0000,42.3335,0.0000,-0.9642,0.9642,0.0000,0.0000,0.0000,0.0000,5.0000,-18.2495,1.0986,0.0000,0.1168,-0.0030,0.0000,-0.0000,3.2212
14636,-9.9993,-9.4318,-97.0000,-41.8761,-73.7200,-97.0000,41.8708,0.0000,-0.6826,0.6826,0.0000,0.0000,0.0000,0.0000,5.0000,-18.2495,5.7983,0.0000,0.0994,-0.0027,0.0000,-0.0000,3.4015
14646,-10.4442,-9.4318,-274.1655,-41.9091,-73.7749,-97.0000,41.4017,0.0000,-0.4006,0.4006,0.0000,0.0000,0.0000,0.0000,5.0000,-17.1509,5.7983,0.0000,0.0846,-0.0024,0.0000,-0.0000,3.5634
14656,-10.6749,-9.3549,-274.1655,-41.9585,-73.8408,-97.0000,40.9551,0.0000,-0.1013,0.1013,0.0000,0.0000,0.0000,0.0000,5.0000,-16.9678,6.7139,0.0000,0.0719,-0.0021,0.0000,-0.0000,3.7080
14666,-10.6749,-9.2780,-274.1655,-41.9695,-73.9067,-97.0000,40.5063,0.0000,-0.1764,0.1764,0.0000,0.0000,0.0000,0.0000,5.0000,-16.9678,7.6294,0.0000,0.0612,-0.0018,0.0000,-0.0000,3.8358
14676,-11.1473,-9.1791,-274.1655,-41.9750,-73.9781,-97.0000,40.0540,0.0000,-0.4654,0.4654,0.0000,0.0000,0.0000,0.0000,5.0000,-16.2964,9.9487,0.0000,0.0521,-0.0016,0.0000,-0.0000,3.3931
14686,-11.3890,-9.0638,-274.1655,-41.9860,-74.0551,-97.0000,39.5702,0.0000,-0.7867,0.7867,0.0000,0.0000,0.0000,0.0000,5.0000,-16.1743,11.9629,0.0000,0.0445,-0.0015,0.0000,-0.0000,2.8855
14696,-11.6362,-8.9374,-274.1655,-42.0024,-74.1320,-97.0000,39.0639,0.0000,-1.1164,1.1164,0.0000,0.0000,0.0000,0.0000,5.0000,-15.4419,12.9395,0.0000,0.0382,-0.0015,0.0000,-0.0000,2.4527
14706,-11.8889,-8.8001,-274.1655,-42.0079,-74.2034,-97.0000,38.5746,0.0000,-1.4560,1.4560,0.0000,0.0000,0.0000,0.0000,5.0000,-14.4653,14.4653,0.0000,0.0330,-0.0015,0.0000,-0.0000,2.0848
14716,-12.3613,-8.6408,-274.1655,-42.0079,-74.2748,-97.0000,38.0882,0.0000,-1.8294,1.8294,0.0000,0.0000,0.0000,0.0000,5.0000,-10.5591,16.3574,0.0000,0.0290,-0.0015,0.0000,-0.0000,1.7721
14726,-12.3613,-8.4760,-274.1655,-42.0079,-74.3462,-97.0000,37.5334,0.0000,-2.2052,2.2052,0.0000,0.0000,0.0000,0.0000,5.0000,-10.5591,17.5781,0.0000,0.0257,-0.0016,0.0000,-0.0000,1.5063
14736,-12.5426,-8.3002,-274.1655,-42.0079,-74.4176,-97.0000,36.9543,0.0000,-2.5601,2.5601,0.0000,0.0000,0.0000,0.0000,5.0000,-7.7515,18.4937,0.0000,0.0232,-0.0017,0.0000,-0.0000,1.2803
14746,-12.7019,-8.1189,-274.1655,-42.0134,-74.4890,-97.0000,36.4540,0.0000,-2.9138,2.9138,0.0000,0.0000,0.0000,0.0000,5.0000,-4.3945,19.4092,0.0000,0.0213,-0.0017,0.0000,-0.0001,1.0883
14756,-12.7019,-7.9322,-274.1655,-42.0189,-74.5549,-97.0000,35.8613,0.0000,-3.2496,3.2496,0.0000,0.0000,0.0000,0.0000,5.0000,-4.3945,20.1416,0.0000,0.0198,-0.0018,0.0000,-0.0003,0.9250
14766,-12.8337,-7.7289,-274.1655,-42.0079,-74.6318,-97.0000,35.1657,0.0000,-3.5720,3.5720,0.0000,0.0000,0.0000,0.0000,5.0000,-1.0376,21.2402,0.0000,0.0187,-0.0018,0.0000,-0.0006,0.7863
14776,-12.9326,-7.5202,-274.1655,-41.9695,-74.7087,-97.0000,34.5384,0.0000,-3.8940,3.8940,0.0000,0.0000,0.0000,0.0000,5.0000,1.3428,22.2778,0.0000,0.0180,-0.0018,0.0000,-0.0009,0.6683
14786,-13.1029,-7.3005,-274.1655,-41.9695,-74.7911,-97.0000,33.9478,0.0000,-4.2215,4.2215,0.0000,0.0000,0.0000,0.0000,5.0000,3.8452,23.0713,0.0000,0.0178,-0.0018,0.0000,-0.0015,0.5681
14796,-13.1029,-7.0752,-274.1655,-41.9695,-74.8790,-97.0000,33.3104,0.0000,-4.5444,4.5444,0.0000,0.0000,0.0000,0.0000,5.0000,3.8452,23.3765,0.0000,0.0175,-0.0017,0.0000,-0.0074,0.4829
14806,-13.1304,-7.0752,-274.1655,-41.8212,-74.9724,-97.0000,32.6633,0.0000,-4.8289,4.8289,0.0000,0.0000,0.0000,0.0000,5.0000,8.7280,23.3765,0.0000,0.0172,-0.0018,0.0000,-0.0099,0.4104
14816,-13.1304,-6.5973,-274.1655,-41.7662,-75.0823,-97.0000,32.0542,0.0000,-5.1097,5.1097,0.0000,0.0000,0.0000,0.0000,5.0000,12.5732,25.3906,0.0000,0.0167,-0.0017,0.0000,-0.0122,0.3489
14826,-13.0754,-6.3392,-274.1655,-41.7058,-75.1921,-97.0000,31.5174,0.0000,-5.4005,5.4005,0.0000,0.0000,0.0000,0.0000,5.0000,14.3433,26.6724,0.0000,0.0161,-0.0016,0.0000,-0.0134,0.2965
14836,-12.9711,-6.0590,-274.1655,-41.6454,-75.3075,-97.0000,31.0408,0.0000,-5.6718,5.6718,0.0000,0.0000,0.0000,0.0000,5.0000,16.9678,28.2593,0.0000,0.0152,-0.0015,0.0000,-0.0564,0.2521
14846,-12.9711,-5.4932,-274.1655,-41.5245,-75.4283,-97.0000,30.6173,0.0000,-5.9641,5.9641,0.0000,0.0000,0.0000,0.0000,5.0000,16.9678,29.1138,0.0000,0.0144,-0.0013,0.0000,-0.1465,0.2143
14856,-12.6140,-5.4932,-274.1655,-41.5245,-75.5492,-97.0000,30.2708,0.0000,-6.2160,6.2160,0.0000,0.0000,0.0000,0.0000,5.0000,22.7051,29.1138,0.0000,0.0130,-0.0012,0.0000,-0.1789,0.1821
14866,-12.3833,-5.2076,-274.1655,-41.4092,-75.6646,-97.0000,29.9516,0.0000,-6.3934,6.3934,0.0000,0.0000,0.0000,0.0000,5.0000,25.5737,29.0527,0.0000,0.0116,-0.0011,0.0000,-0.3133,0.1548
14876,-12.1086,-4.9274,-274.1655,-41.3542,-75.7854,-97.0000,29.6267,0.0000,-6.5426,6.5426,0.0000,0.0000,0.0000,0.0000,5.0000,28.2593,29.3579,0.0000,0.0102,-0.0010,0.0000,-0.8534,0.1316
14886,-11.8120,-4.6473,-274.1655,-41.2828,-75.9008,-97.0000,29.3029,0.0000,-6.6623,6.6623,0.0000,0.0000,0.0000,0.0000,5.0000,30.6396,29.1138,0.0000,0.0089,-0.0010,0.0000,-1.3193,0.1118
14896,-11.8120,-4.3726,-274.1655,-41.1565,-76.0216,-97.0000,28.9395,0.0000,-6.7852,6.7852,0.0000,0.0000,0.0000,0.0000,5.0000,30.6396,28.6865,0.0000,0.0079,-0.0009,0.0000,-1.7137,0.0951
14906,-11.2462,-4.1089,-274.1655,-40.9917,-76.1425,-97.0000,28.5381,0.0000,-6.8793,6.8793,0.0000,0.0000,0.0000,0.0000,5.0000,31.1279,27.7100,0.0000,0.0069,-0.0008,0.0000,-2.0315,0.0808
14916,-10.8727,-3.6091,-274.1655,-40.8324,-76.2578,-97.0000,28.1644,0.0000,-6.9409,6.9409,0.0000,0.0000,0.0000,0.0000,5.0000,33.4473,26.7944,0.0000,0.0059,-0.0007,0.0000,-2.3042,0.0687
14926,-10.0487,-3.6091,-274.1710,-40.7665,-76.3732,-97.0000,27.8255,0.0000,-6.9199,6.9199,0.0000,0.0000,0.0000,0.0000,5.0000,37.5366,26.7944,0.0000,0.0051,-0.0007,0.0000,-2.5193,0.0584
14936,-10.0487,-3.6091,-274.1710,-40.7280,-76.4885,-97.0000,27.4888,0.0000,-6.8286,6.8286,0.0000,0.0000,0.0000,0.0000,5.0000,37.5366,26.7944,0.0000,0.0044,-0.0007,0.0000,-2.7044,0.0496
14946,-10.0487,-3.0982,-274.1710,-40.7500,-76.6039,-97.0000,27.1704,0.0000,-6.8058,6.8058,0.0000,0.0000,0.0000,0.0000,5.0000,37.5366,27.4658,0.0000,0.0038,-0.0007,0.0000,-2.8531,0.0422
14956,-9.5928,-2.8455,-274.1710,-40.7830,-76.7137,-97.0000,26.8917,0.0000,-6.8130,6.8130,0.0000,0.0000,0.0000,0.0000,5.0000,38.8184,27.0996,0.0000,0.0033,-0.0007,0.0000,-2.9718,0.0359
14966,-8.6260,-2.5983,-274.1710,-40.8269,-76.8126,-97.0000,26.5973,0.0000,-6.7285,6.7285,0.0000,0.0000,0.0000,0.0000,5.0000,40.6494,26.4282,0.0000,0.0028,-0.0007,0.0000,-3.0640,0.0305
14976,-8.1151,-2.3566,-274.1710,-40.8873,-76.9060,-97.0000,26.2724,0.0000,-6.5684,6.5684,0.0000,0.0000,0.0000,0.0000,5.0000,42.7856,25.9399,0.0000,0.0024,-0.0006,0.0000,-3.1319,0.0259
14986,-7.5603,-1.8952,-274.1710,-40.9423,-77.0104,-97.0000,25.9384,0.0000,-6.4052,6.4052,0.0000,0.0000,0.0000,0.0000,5.0000,45.3491,23.8647,0.0000,0.0021,-0.0006,0.0000,-3.1802,0.0220
14996,-6.4287,-1.8952,-274.1710,-40.9423,-77.1038,-97.0000,25.5912,0.0000,-6.1514,6.1514,0.0000,0.0000,0.0000,0.0000,5.0000,50.4761,23.8647,0.0000,0.0018,-0.0006,0.0000,-3.2124,0.0187
15006,-6.4287,-1.6865,-274.1710,-41.1016,-77.1752,-97.0000,25.2338,0.0000,-5.8649,5.8649,0.0000,0.0000,0.0000,0.0000,5.0000,50.4761,22.5830,0.0000,0.0015,-0.0007,0.0000,-3.2302,0.0159
15016,-6.4287,-1.4942,-274.1710,-41.1016,-77.2301,-97.0000,24.8906,0.0000,-5.6708,5.6708,0.0000,0.0000,0.0000,0.0000,5.0000,50.4761,21.4233,0.0000,0.0013,-0.0007,0.0000,-3.2356,0.0135
15026,-6.4287,-1.3184,-274.1710,-41.1949,-77.2740,-97.0000,24.5693,0.0000,-5.5485,5.5485,0.0000,0.0000,0.0000,0.0000,5.0000,50.4761,19.5923,0.0000,0.0012,-0.0007,0.0000,-3.2311,0.0115
15036,-5.8080,-1.1701,-274.1710,-41.2993,-77.3125,-97.0000,24.2586,0.0000,-5.4180,5.4180,0.0000,0.0000,0.0000,0.0000,5.0000,50.4150,17.0288,0.0000,0.0010,-0.0008,0.0000,-3.2192,0.0098
15046,-5.1873,-1.0602,-274.1710,-41.4202,-77.3400,-97.0000,23.9435,0.0000,-5.2187,5.2187,0.0000,0.0000,0.0000,0.0000,5.0000,49.6826,13.9160,0.0000,0.0009,-0.0009,0.0000,-3.2019,0.0084
15056,-5.1873,-0.9559,-274.1710,-41.5685,-77.3674,-97.0000,23.6325,0.0000,-5.0217,5.0217,0.0000,0.0000,0.0000,0.0000,5.0000,49.6826,7.3853,0.0000,0.0008,-0.0010,0.0000,-3.1809,0.0072
15066,-4.5775,-0.9559,-274.1710,-41.7003,-77.3894,-97.0000,23.2671,0.0000,-4.8106,4.8106,0.0000,0.0000,0.0000,0.0000,5.0000,47.1191,7.3853,0.0000,0.0008,-0.0012,0.0000,-3.1576,0.0062
15076,-4.5775,-0.9504,-274.1710,-41.8871,-77.3949,-97.0000,22.8423,0.0000,-4.5852,4.5852,0.0000,0.0000,0.0000,0.0000,5.0000,47.1191,3.7842,0.0000,0.0007,-0.0014,0.0000,-3.1330,0.0054
15086,-2.0397,-0.9778,-274.1710,-41.8871,-77.3949,-97.0000,22.4355,0.0000,-4.1467,4.1467,0.0000,0.0000,0.0000,0.0000,5.0000,28.3813,1.0376,0.0000,0.0006,-0.0017,0.0000,-3.1073,0.0048
15096,-1.6552,-1.0163,-274.1710,-41.9585,-77.3894,-97.0000,22.0403,0.0000,-3.5182,3.5182,0.0000,0.0000,0.0000,0.0000,5.0000,25.3296,-0.2441,0.0000,0.0005,-0.0019,0.0000,-3.0805,0.0042
15106,-1.3146,-1.0712,-274.1710,-42.0244,-77.3619,-97.0000,21.6603,0.0000,-2.9316,2.9316,0.0000,0.0000,0.0000,0.0000,5.0000,20.8740,-1.8921,0.0000,0.0005,-0.0021,0.0000,-3.0525,0.0037
15116,-1.0674,-1.1426,-274.1710,-42.0903,-77.3619,-97.0000,21.2969,0.0000,-2.3890,2.3890,0.0000,0.0000,0.0000,0.0000,5.0000,18.8599,-3.9062,0.0000,0.0005,-0.0022,0.0000,-3.0227,0.0033
15126,-0.7982,-1.3404,-274.1710,-42.1727,-77.2850,-97.0000,20.9502,0.0000,-1.8741,1.8741,0.0000,0.0000,0.0000,0.0000,5.0000,19.1040,-7.2021,0.0000,0.0005,-0.0023,0.0000,-2.9917,0.0030
15136,-0.2709,-1.3404,-274.1710,-42.2606,-77.2356,-97.0000,20.6350,0.0000,-1.3623,1.3623,0.0000,0.0000,0.0000,0.0000,5.0000,22.1558,-7.2021,0.0000,0.0005,-0.0022,0.0000,-2.9598,0.0026
15146,-0.2709,-1.4557,-274.1710,-42.4694,-77.1752,-97.0000,20.3248,0.0000,-0.8887,0.8887,0.0000,0.0000,0.0000,0.0000,5.0000,22.1558,-7.8125,0.0000,0.0005,-0.0021,0.0000,-2.9277,0.0023
15156,-0.0292,-1.5766,-274.1710,-42.6177,-77.0983,-97.0000,20.0067,0.0000,-0.4585,0.4585,0.0000,0.0000,0.0000,0.0000,5.0000,23.2544,-8.6060,0.0000,0.0005,-0.0019,0.0000,-2.8914,0.0020
15166,0.1686,-1.7029,-274.1710,-42.6177,-77.0104,-97.0000,19.6851,0.0000,-0.0449,0.0449,0.0000,0.0000,0.0000,0.0000,5.0000,22.9492,-9.2773,0.0000,0.0005,-0.0016,0.0000,-2.8327,0.0018
15176,0.3224,-1.8348,-274.1710,-42.7715,-76.9060,-97.0000,19.2996,0.0000,-0.3478,0.3478,0.0000,0.0000,0.0000,0.0000,5.0000,21.9727,-9.7046,0.0000,0.0004,-0.0014,0.0000,-2.8040,0.0015
15186,0.4597,-1.9666,-274.1710,-42.9308,-76.7961,-97.0000,18.8935,0.0000,-0.7185,0.7185,0.0000,0.0000,0.0000,0.0000,5.0000,22.2778,-9.4604,0.0000,0.0005,-0.0014,0.0000,-2.7738,0.0013
15196,0.4597,-2.2303,-274.1710,-43.0956,-76.6698,-97.0000,18.5155,0.0000,-1.0693,1.0693,0.0000,0.0000,0.0000,0.0000,5.0000,22.2778,-9.5825,0.0000,0.0006,-0.0014,0.0000,-2.7439,0.0012
15206,0.6025,-2.2303,-274.1710,-43.0956,-76.6698,-97.0000,18.1276,0.0000,-1.3915,1.3915,0.0000,0.0000,0.0000,0.0000,5.0000,22.2168,-9.5825,0.0000,0.0006,-0.0016,0.0000,-2.7131,0.0010
15216,0.8168,-2.3731,-274.1710,-43.4746,-76.3677,-97.0000,17.6993,0.0000,-1.7011,1.7011,0.0000,0.0000,0.0000,0.0000,5.0000,22.2168,-11.2915,0.0000,0.0007,-0.0018,0.0000,-2.6812,0.0009
15226,1.2727,-2.5489,-274.1710,-43.6888,-76.1754,-97.0000,17.2823,0.0000,-2.0471,2.0471,0.0000,0.0000,0.0000,0.0000,5.0000,24.4141,-13.9160,0.0000,0.0008,-0.0021,0.0000,-2.6296,0.0007
15236,1.5254,-2.7466,-274.1710,-43.9250,-75.9502,-97.0000,16.8960,0.0000,-2.4293,2.4293,0.0000,0.0000,0.0000,0.0000,5.0000,26.3062,-16.4795,0.0000,0.0009,-0.0027,0.0000,-2.5578,0.0006
15246,1.8055,-2.9773,-274.1710,-44.1722,-75.6920,-97.0000,16.4942,0.0000,-2.8305,2.8305,0.0000,0.0000,0.0000,0.0000,5.0000,27.7100,-19.8975,0.0000,0.0009,-0.0034,0.0000,-2.4472,0.0005
15256,2.0967,-3.2026,-274.1710,-44.4139,-75.3899,-97.0000,16.0501,0.0000,-3.2531,3.2531,0.0000,0.0000,0.0000,0.0000,5.0000,29.4800,-24.0479,0.0000,0.0009,-0.0045,0.0000,-2.3613,0.0005
15266,2.4043,-3.4662,-274.1710,-44.9248,-75.0383,-97.0000,15.6209,0.0000,-3.6990,3.6990,0.0000,0.0000,0.0000,0.0000,5.0000,32.7148,-27.0996,0.0000,0.0009,-0.0061,0.0000,-2.2965,0.0004
15276,3.0964,-3.7629,-274.1710,-44.9248,-74.6373,-97.0000,15.2278,0.0000,-4.2105,4.2105,0.0000,0.0000,0.0000,0.0000,5.0000,36.8042,-31.2500,0.0000,0.0009,-0.0087,0.0000,-2.2454,0.0003
15286,3.0964,-4.1144,-274.1710,-45.4851,-74.1704,-97.0000,14.7342,0.0000,-4.7489,4.7489,0.0000,0.0000,0.0000,0.0000,5.0000,36.8042,-36.8652,0.0000,0.0008,-0.0131,0.0000,-2.2398,0.0003
15296,3.0964,-4.5374,-274.1710,-45.7653,-73.6431,-97.0000,14.2101,0.0000,-5.2590,5.2590,0.0000,0.0000,0.0000,0.0000,5.0000,36.8042,-43.2739,0.0000,0.0008,-0.0216,0.0000,-2.1867,0.0003
15306,3.4645,-5.0153,-274.1710,-46.0179,-73.0333,-97.0000,13.7297,0.0000,-5.7948,5.7948,0.0000,0.0000,0.0000,0.0000,5.0000,39.0015,-48.4619,0.0000,0.0008,-0.0384,0.0000,-2.1432,0.0002
15316,4.1292,-5.5481,-274.1710,-46.2706,-72.3302,-97.0000,13.2351,0.0000,-6.4247,6.4247,0.0000,0.0000,0.0000,0.0000,5.0000,36.9873,-53.5278,0.0000,0.0007,-0.0752,0.0000,-2.0186,0.0002
15326,4.1292,-6.1359,-274.1710,-46.5068,-71.5502,-97.0000,12.7242,0.0000,-7.1015,7.1015,0.0000,0.0000,0.0000,0.0000,5.0000,36.9873,-58.4106,0.0000,0.0007,-0.1524,0.0000,-1.9148,0.0002
15336,4.1292,-7.4708,-274.1655,-46.7266,-70.6713,-97.0000,12.1982,0.0000,-7.8360,7.8360,0.0000,0.0000,0.0000,0.0000,5.0000,36.9873,-66.6504,0.0000,0.0007,-0.3459,0.0000,-1.7377,0.0001
15346,4.7444,-7.4708,-274.1655,-46.7266,-69.7209,-97.0000,11.6555,0.0000,-8.6127,8.6127,0.0000,0.0000,0.0000,0.0000,5.0000,32.1045,-66.6504,0.0000,0.0006,-0.5102,0.0000,-1.5334,0.0001
15356,5.0135,-8.1959,-274.1655,-47.0836,-68.7102,-97.0000,11.0987,0.0000,-9.3966,9.3966,0.0000,0.0000,0.0000,0.0000,5.0000,28.8696,-71.1060,0.0000,0.0005,-0.7022,0.0000,-1.4020,0.0001
15366,5.4365,-8.9594,-274.1655,-47.2209,-67.6171,-97.0000,10.5312,0.0000,-10.2397,10.2397,0.0000,0.0000,0.0000,0.0000,5.0000,19.0430,-76.3550,0.0000,0.0005,-0.9007,0.0000,-1.3053,0.0001
15376,5.4365,-9.7834,-274.1600,-47.2209,-66.4635,-97.0000,10.0124,0.0000,-11.1118,11.1118,0.0000,0.0000,0.0000,0.0000,5.0000,19.0430,-81.2378,0.0000,0.0004,-1.0983,0.0000,-1.2559,0.0001
15386,5.4365,-10.6568,-274.1600,-47.3473,-65.2275,-97.0000,9.5243,0.0000,-11.9796,11.9796,0.0000,0.0000,0.0000,0.0000,5.0000,19.0430,-84.8389,0.0000,0.0004,-1.2929,0.0000,-1.3513,0.0001
15396,5.4365,-11.5632,-274.1600,-47.4681,-63.9147,-97.0000,9.0103,0.0000,-12.8519,12.8519,0.0000,0.0000,0.0000,0.0000,5.0000,19.0430,-88.3789,0.0000,0.0004,-1.4845,0.0000,-1.4004,0.0001
15406,5.5848,-13.4858,-274.1600,-47.6165,-62.5634,-97.0000,8.4823,0.0000,-13.8471,13.8471,0.0000,0.0000,0.0000,0.0000,5.0000,15.1978,-94.1162,0.0000,0.0004,-1.6772,0.0000,-1.4470,0.0001
15416,5.7002,-13.4858,-274.1600,-47.6165,-61.2010,-97.0000,7.9901,0.0000,-14.8511,14.8511,0.0000,0.0000,0.0000,0.0000,5.0000,12.3901,-94.1162,0.0000,0.0004,-1.8712,0.0000,-1.4879,0.0001
15426,5.7936,-14.4690,-274.1600,-47.9515,-59.8223,-97.0000,7.4862,0.0000,-15.7824,15.7824,0.0000,0.0000,0.0000,0.0000,5.0000,10.9253,-95.7031,0.0000,0.0004,-2.0640,0.0000,-1.5289,0.0002
15436,5.8760,-15.4523,-274.1545,-48.1383,-58.4545,-97.0000,6.8742,0.0000,-16.7402,16.7402,0.0000,0.0000,0.0000,0.0000,5.0000,9.9487,-96.8018,0.0000,0.0005,-2.2566,0.0000,-1.5483,0.0003
15446,5.9584,-16.4246,-274.1545,-48.3361,-57.2020,-97.0000,6.2658,0.0000,-17.7174,17.7174,0.0000,0.0000,0.0000,0.0000,5.0000,9.3384,-95.9473,0.0000,0.0005,-2.4496,0.0000,-1.5631,0.0004
