time,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,nn_torque_left,nn_torque_right,nn_qHr_left,nn_qHr_right,nn_L_P,nn_L_D,nn_R_P,nn_R_D,gait_cycle
19.64,-49.2424,-9.0181,-16.6016,91.1865,-57.189388578286675,54.65960411265865,-1.0473322843747694,1.1315802178165817,-52.36661421873847,-36.72515413295101,56.57901089082908,18.34221842433682,18
19.65,-49.1216,-6.9306,16.9678,114.0747,-62.02323997770817,57.660630130887526,-1.089487315425096,1.1757419711307502,-54.474365771254796,-37.31292619791657,58.78709855653751,18.70825857239991,18
19.66,-48.8195,-5.7441,30.2734,117.981,-66.6545984280005,60.57947685819834,-1.1294232368704822,1.218862874835478,-56.47116184352411,-37.698625802547184,60.943143741773895,19.07445282370139,18
19.67,-48.424,-4.5851,39.7339,113.8916,-71.06050099104701,63.42296391871051,-1.167153791597758,1.2608376056392483,-58.3576895798879,-37.881738091838066,63.04188028196241,19.445609374338147,18
19.68,-47.9076,-3.3876,52.6733,121.0938,-75.22070918793298,66.19696076587013,-1.2027803474227372,1.301489811034719,-60.13901737113686,-37.868264450123796,65.07449055173595,19.82058692179179,18
19.69,-47.2319,-0.9156,70.3125,123.6572,-79.1179220094208,68.90617689289687,-1.2363245177765196,1.3405661973920868,-61.81622588882598,-37.662617187041505,67.02830986960434,20.200646531970687,18
19.7,-47.2319,-0.9156,70.3125,123.6572,-82.73781564191387,71.5539372204837,-1.2677031151612237,1.3778101178117927,-63.38515575806119,-37.27066970566756,68.89050589058964,20.586794740496813,18
19.71,-46.375,-0.9156,88.9893,123.6572,-86.06889088470928,74.14202456070029,-1.296806174329807,1.412984784828494,-64.84030871649034,-36.7012751921602,70.6492392414247,20.977652420940064,18
19.72,-44.2437,0.3643,114.3799,126.8921,-89.10218680156159,76.67057743253737,-1.3234511201236134,1.4458363587868817,-66.17255600618067,-35.957042284789196,72.29181793934409,21.372096485652598,18
19.73,-42.9967,1.6002,127.2583,126.1597,-91.83076585829659,79.1380342176405,-1.3473474329361936,1.4760752275985363,-67.36737164680969,-35.03645012498672,73.80376137992681,21.769669300039265,18
19.74,-42.9967,4.0941,127.2583,120.7275,-94.2490913892351,81.54109867322839,-1.3682001946348155,1.503397120274255,-68.41000973174077,-33.946046018975636,75.16985601371276,22.16774860653895,18
19.75,-40.0194,6.5166,160.9497,112.915,-96.3525698873841,83.87467844516667,-1.385729102457389,1.5274766879207171,-69.28645512286946,-32.693529646560364,76.37383439603586,22.560261366173393,18
19.76,-38.344,6.5166,175.2319,112.915,-98.1371644005978,86.13179058451956,-1.3995694658293811,1.5479587846615104,-69.97847329146906,-31.27837535817518,77.39793923307552,22.94128768383892,18
19.77,-38.344,7.6207,175.2319,104.187,-99.59894569248182,88.30352115660297,-1.409367023607602,1.564530378880853,-70.4683511803801,-29.705242470516374,78.22651894404264,23.30650757590931,18
19.78,-36.5972,8.637,173.2788,94.4824,-100.73388946605284,90.37910652983531,-1.4149206211632968,1.5769304770040462,-70.74603105816483,-27.9906326714038,78.84652385020232,23.64955176938379,18
19.79,-33.8451,9.5434,121.2769,82.5806,-101.53825981427654,92.34608150014645,-1.4162045231451785,1.5849210201342467,-70.81022615725892,-26.166090291280593,79.24605100671234,23.961673434292,18
19.8,-32.307,10.2794,169.9219,65.5518,-102.00941149482662,94.19043543498591,-1.4132129555740014,1.588306902865315,-70.66064777870007,-24.261220368215074,79.41534514326575,24.2325384308709,18
19.81,-30.4338,10.8288,189.3311,49.0112,-102.14622436639334,95.89682101199767,-1.4057414008743254,1.5870346366623418,-70.28707004371627,-22.27496507759485,79.35173183311709,24.450057721036647,18
19.82,-28.5222,11.1913,193.3594,-7.8125,-101.94870438019734,97.44882739867091,-1.3935956460494983,1.5811919010451994,-69.67978230247492,-20.200416339678505,79.05959505225997,24.593010966433898,18
19.83,-26.5117,10.9661,204.6509,-27.0996,-101.41737023437028,98.82914804485334,-1.3766456807523655,1.570808316175465,-68.83228403761828,-18.04388331008678,78.54041580877325,24.632344329716375,18
19.84,-26.5117,10.9661,204.6509,-27.0996,-100.55290926923664,100.01969823539245,-1.3545215417028562,1.5559752630540484,-67.7260770851428,-15.814280633266238,77.79876315270242,24.554475153265663,18
19.85,-26.5117,10.4827,204.6509,-52.4902,-99.3558999033809,101.00207436312164,-1.3268163426040616,1.536870032733658,-66.34081713020308,-13.523613271257243,76.8435016366829,24.359245098801726,18
19.86,-20.3759,9.6972,196.106,-82.2144,-97.82666822677069,101.75815240289884,-1.2933528531005485,1.5133532172521267,-64.66764265502742,-11.187721537490185,75.66766086260634,24.038598715751483,18
19.87,-18.6235,8.6425,165.7104,-106.5063,-95.96555242037743,102.27017630110815,-1.2540951555194224,1.4850665957447875,-62.70475777597112,-8.83034970377169,74.25332978723938,23.578964685293105,18
19.88,-17.2722,7.3241,126.2207,-135.3149,-93.77364769046213,102.52047491026919,-1.2092429900093744,1.4518742193405432,-60.46214950046872,-6.487607301899152,72.59371096702716,22.968920461134317,18
19.89,-16.2725,4.1161,91.4917,-166.0767,-91.25402819922975,102.49143244579977,-1.1593550317379222,1.4139196595757424,-57.967751586896114,-4.200704325388745,70.69598297878711,22.197287941468808,18
19.9,-16.2725,2.4132,91.4917,-169.7388,-88.41317251637084,102.16588056192293,-1.105233411005359,1.3714591346231042,-55.26167055026795,-1.9989384163215653,68.57295673115522,21.258804917758354,18
19.91,-15.5803,2.4132,62.3779,-169.7388,-85.26205935319422,101.5277876204082,-1.0477576417885066,1.324750729980052,-52.38788208942533,0.10172275136783826,66.2375364990026,20.162323394810205,18
19.92,-15.0365,0.7488,53.772,-165.5884,-81.81670037230575,100.56313964965388,-0.9877773763544235,1.2740701467270203,-49.388868817721175,2.086353842528353,63.70350733635102,18.925534270134936,18
19.93,-14.0038,-0.8387,52.8564,-168.7012,-78.09819669753472,99.26084291991691,-0.9260617781482304,1.2197616007121381,-46.30308890741152,3.9463053833205266,60.988080035606906,17.56625032065406,18
19.94,-13.4545,-2.5306,59.8755,-182.8003,-74.13229569287448,97.61343655018142,-0.8632341538940509,1.1622415748231658,-43.16170769470254,5.684352838721233,58.11207874115829,16.096251573456005,18
19.95,-12.7074,-4.607,66.3452,-231.6284,-69.94842261450553,95.61739767170012,-0.7997477896937324,1.1019373856008423,-39.98738948468662,7.308861721286261,55.096869280042114,14.511819966176649,18
19.96,-12.0482,-7.2547,70.9839,-280.0903,-65.57840649389452,93.27281635690443,-0.7359444091570744,1.0391673145328664,-36.79722045785372,8.829082316537152,51.95836572664332,12.791313921392462,18
19.97,-11.2188,-9.897,89.5996,-274.231,-61.05515829735834,90.58256241513436,-0.6720515435470518,0.9741368773088117,-33.602577177352586,10.256149568173168,48.70684386544058,10.920185261490916,18
19.98,-11.2188,-12.5996,89.5996,-282.5928,-56.41141538357223,87.55158223516094,-0.6082179461446215,0.9070390844046469,-30.410897307231078,11.602354185506709,45.351954220232344,8.907793814469493,18
19.99,-10.3453,-15.3132,89.7827,-273.1934,-51.678688654276996,84.18677342879937,-0.5445787981746467,0.8381313069576389,-27.228939908732336,12.873867826088304,41.906565347881944,6.773413114812111,18
20.0,-8.4667,-18.0653,98.2666,-274.5361,-46.88654224617508,80.49724954583873,-0.48122460119814714,0.7677329829464704,-24.061230059907356,14.074299878472521,38.38664914732352,4.53760107077302,18
20.01,-7.4669,-20.7844,98.8159,-272.0947,-42.062120819361816,76.49463334707396,-0.41821084804226366,0.6961611404405414,-20.910542402113183,15.209285051622393,34.80805702202707,2.21956520394769,18
20.02,-6.5001,-23.4925,94.2383,-270.9351,-37.22983918334804,72.1931871479164,-0.35561238694177183,0.6237106682786793,-17.780619347088592,16.28126607469825,31.185533413933964,-0.16384831204813324,18
20.03,-5.5938,-28.8923,88.501,-268.6157,-32.41132300259758,67.60975642510948,-0.2935615739334192,0.550668801567352,-14.67807869667096,17.28820460825769,27.533440078367597,-2.596423566692111,18
20.04,-4.7313,-31.573,84.2896,-266.7236,-27.62562476048703,62.76359072416885,-0.23223943557788573,0.4773127767998464,-11.611971778894286,18.2271009236392,23.86563883999232,-5.062995270791652,18
20.05,-4.7313,-31.573,84.2896,-266.7236,-22.88956964956338,57.67607828973051,-0.17183844826733308,0.40389723002591904,-8.591922413366653,19.096890629073435,20.194861501295954,-7.54992910885765,18
20.06,-3.9568,-34.2427,75.3174,-265.8691,-18.21809826144153,52.3703984078949,-0.11256991442282552,0.3306533898651231,-5.628495721141276,19.89708866310582,16.532669493256154,-10.045455829877945,18
20.07,-2.7593,-36.8739,51.0864,-259.6436,-13.624668481419764,46.8711338902012,-0.054734520091431954,0.2578155894933272,-2.7367260045715978,20.62075407033396,12.890779474666362,-12.537564704575122,18
20.08,-2.3308,-39.3898,41.0767,-248.1689,-9.121849916424102,41.20394803704075,0.0012972529517709386,0.1856504100947255,0.06486264758854693,21.25593330989967,9.282520504736274,-15.011351157783846,18
20.09,-1.9738,-41.7738,33.9966,-236.0229,-4.7219689001592915,35.39540449404261,0.05519734806548182,0.11444441058315671,2.7598674032740913,21.79578076015575,5.722220529157836,-17.44939025398642,18
20.1,-1.6826,-46.1244,34.3018,-204.2236,-0.43746841740701736,29.472931414927096,0.1067342150672006,0.04449647872725623,5.33671075336003,22.240797363921825,2.2248239363628115,-19.82975402901237,18
20.11,-1.3475,-48.003,33.7524,-182.9224,3.7191371259105637,23.464916398407833,0.15577142090830856,-0.023883326316218367,7.788571045415428,22.595727755528394,-1.1941663158109184,-22.125722972079043,18
20.12,-1.3475,-48.003,33.7524,-182.9224,7.735578550047671,17.400796079197644,0.20225683737369432,-0.09042402838961057,10.112841868684717,22.86670519443797,-4.521201419480528,-24.318448278957618,18
20.13,-0.9905,-49.651,36.499,-158.8745,11.600250266086833,11.310884785681885,0.24619357777433423,-0.15492311283251467,12.30967888871671,23.060356077504533,-7.746155641625734,-26.397848166500374,18
20.14,-0.0072,-51.0243,57.6782,-130.6152,15.30266679686651,5.225989591219205,0.28763478861826597,-0.21719146545858814,14.3817394309133,23.188742553989595,-10.859573272929406,-28.347896513351106,18
20.15,0.6684,-52.0735,68.6646,-97.168,18.834001525210077,-0.8228645866492394,0.32670250077683727,-0.2770552355373036,16.335125038841863,23.270007536154015,-13.85276177686518,-30.145637624245243,18
20.16,1.4265,-52.0735,76.416,-97.168,22.187640800822937,-6.804591882402457,0.3635248749386951,-0.33439950343983826,18.176243746934755,23.319719709635727,-16.719975171991912,-31.77504077021173,18
20.17,2.1955,-52.7876,75.6226,-64.0259,25.359495291628175,-12.688348402764891,0.39815971726165833,-0.38912709456189754,19.907985863082917,23.346365543148398,-19.456354728094876,-33.22873478010376,18
20.18,2.9811,-52.7876,80.4443,-64.0259,28.347934920514852,-18.44397691599647,0.430641068114821,-0.44109750107715956,21.53205340574105,23.354367253740556,-22.054875053857977,-34.50071031549839,18
20.19,2.9811,-53.1996,80.4443,-34.6069,31.1535080186595,-24.04241087800505,0.4610470851337403,-0.4901872117570584,23.052354256687018,23.34734338734986,-24.50936058785292,-35.58702377540654,18
20.2,3.8325,-53.3589,85.144,-10.5591,33.778620291607254,-29.455977483686002,0.48941020265679713,-0.5363170319991513,24.470510132839856,23.328818156616883,-26.81585159995756,-36.48002926158552,18
20.21,5.5903,-53.3314,87.3413,5.4321,36.2271589592108,-34.65855753430374,0.5156417328502723,-0.5793574947122911,25.78208664251361,23.30254349596975,-28.967874735614558,-37.17098512990836,18
20.22,6.4033,-53.3314,83.1299,5.4321,38.504027194143916,-39.62565241091548,0.5396350221946213,-0.6191307201819181,26.981751109731068,23.27041614076758,-30.956536009095903,-37.661394785957135,18
20.23,7.2163,-51.7054,79.7729,70.8618,40.614635210315335,-44.33443994062904,0.5612721682701749,-0.6554651672173825,28.063608413508746,23.23082073246319,-32.77325836086912,-37.94747119985814,18
20.24,7.9963,-51.7054,77.6978,70.8618,42.56438696700699,-48.76365096390025,0.580390749596426,-0.6881494137748048,29.0195374798213,23.18151049154835,-34.40747068874024,-38.01499373240766,18
20.25,8.7873,-50.843,78.9185,90.1489,44.358286190369824,-52.89326341702026,0.5969857431210844,-0.7168964048605599,29.84928715605422,23.12203190306336,-35.844820243027996,-37.86253591775003,18
20.26,8.7873,-49.8158,78.9185,105.7739,46.000899283463475,-56.7043729803904,0.6113351269719892,-0.7415140285960131,30.566756348599462,23.053559689312245,-37.07570142980066,-37.496739710738126,18
20.27,9.5674,-49.8158,78.0029,105.7739,47.49664093511819,-60.17943552116983,0.62366220004467,-0.762058259560191,31.183110002233498,22.977188407442465,-38.10291297800955,-36.92534239876674,18
20.28,10.9956,-48.6457,67.5659,119.812,48.849856992768004,-63.30273292300192,0.6336874476392965,-0.7785142560467886,31.684372381964828,22.891017644738547,-38.92571280233943,-36.16106758596615,18
20.29,11.6218,-44.1633,61.4014,172.4243,50.064327153132766,-66.06054123558764,0.6409425260957493,-0.7904479165887149,32.04712630478747,22.789688070195176,-39.522395829435744,-35.204388153358046,18
20.3,12.0942,-44.1633,43.335,172.4243,51.14260444380484,-68.44051061915472,0.6453273161026909,-0.797135273755967,32.26636580513455,22.66535043449696,-39.85676368779835,-34.04746936381934,18
20.31,12.4788,-40.4939,40.5273,179.8706,52.085804747258194,-70.43063356593973,0.6470252561442543,-0.7978100143743007,32.35126280721271,22.509913551107008,-39.89050071871503,-32.69770408113665,18
20.32,12.4788,-38.0494,40.5273,98.1445,52.893759801286514,-72.0188862016839,0.6459165602822109,-0.7921749947242408,32.29582801411055,22.321087009723986,-39.60874973621204,-31.192173137912846,18
20.33,12.8303,-38.0494,36.6211,98.1445,53.56499450720325,-73.19435495694802,0.6414310940184619,-0.7807632709318795,32.071554700923095,22.100857769132592,-39.03816354659397,-29.586185803207744,18
20.34,13.105,-36.6871,29.4189,147.2168,54.09648041490694,-73.94926759468436,0.6332647007313449,-0.7643930727141462,31.663235036567244,21.849227012507562,-38.21965363570731,-27.901965936756394,18
20.35,13.4675,-34.9842,9.7656,169.6167,54.48371483997792,-74.28017453059022,0.6216911578850536,-0.7434808769899431,31.08455789425268,21.560963323015187,-37.17404384949716,-26.124421739790673,19
20.36,13.3192,-33.2814,-16.5405,171.2646,54.72129021241114,-74.18758911364193,0.607145441715933,-0.7180779895053585,30.357272085796648,21.22329219379697,-35.90389947526793,-24.245932271231528,19
20.37,12.8578,-31.4741,-49.8657,183.2275,54.8033995116387,-73.67505502288357,0.589800832490889,-0.6881614973044436,29.49004162454445,20.817069525519425,-34.40807486522218,-22.27339772236573,19
20.38,12.1217,-27.7168,-70.9839,185.1807,54.7238051506412,-72.74843892603215,0.5694985752398736,-0.6537096389676222,28.474928761993677,20.3230597300181,-32.68548194838111,-20.215849415417882,19
20.39,12.1217,-25.9315,-70.9839,170.166,54.47546900620775,-71.41550248373726,0.5459981072376643,-0.6147584111551498,27.299905361883216,19.732974653343728,-30.73792055775749,-18.088091300920418,19
20.4,11.1824,-25.9315,-93.811,170.166,54.05040525876272,-69.68575080270875,0.5192340381429135,-0.5714410495045563,25.961701907145674,19.04696595037402,-28.572052475227817,-15.91067982547438,19
20.41,10.0233,-24.3275,-120.1782,149.1699,53.439941648237856,-67.57052791641354,0.4893204731546355,-0.5239677541778675,24.466023657731775,18.258988264664524,-26.19838770889337,-13.704461404406706,19
20.42,7.079,-22.9487,-158.3252,128.479,52.63507244376383,-65.08322444278238,0.45642884285352714,-0.4725709382931761,22.821442142676357,17.354175249681482,-23.628546914658806,-11.494838120455173,19
20.43,5.442,-21.7402,-160.4614,116.0889,51.62671344031129,-62.2395088530172,0.42077153206846357,-0.4175085602463131,21.038576603423177,16.321443879552444,-20.875428012315655,-9.307883004738395,19
20.44,3.871,-20.6471,-157.1045,105.2246,50.40610027318209,-59.05748749382902,0.3826245650535391,-0.35911774888994397,19.131228252676955,15.166464434711719,-17.955887444497197,-7.163068607247037,19
20.45,2.4263,-18.8233,-160.7666,85.2661,48.965532158444475,-55.557733530943906,0.34231127216753543,-0.2978047375066467,17.11556360837677,13.904208824237752,-14.890236875332336,-5.077526049296255,19
20.46,2.4263,-18.8233,-160.7666,85.2661,47.29922800716456,-51.76322547657045,0.3001472820632132,-0.23401645715630576,15.007364103160661,12.547642817410868,-11.700822857815288,-3.065937403340757,19
20.47,0.8497,-18.0488,-177.124,80.0171,45.40393102726763,-47.699171495261346,0.2564229783581415,-0.16820746902484596,12.821148917907074,11.105243216307361,-8.410373451242299,-1.1354938351293486,19
20.48,-0.952,-17.4061,-209.5947,67.3218,43.2790841487401,-43.39266116145283,0.21139132351281648,-0.10078469044034008,10.569566175640825,9.574558940881996,-5.039234522017004,0.7080011979973869,19
20.49,-5.6597,-16.8238,-248.23,66.1621,40.92650053891432,-38.872212980260215,0.16520640234651848,-0.032099858971342154,8.260320117325923,7.940915020949201,-1.6049929485671077,2.457559543774688,19
20.5,-8.1865,-16.258,-263.2446,55.9082,38.349640433572674,-34.16731784562914,0.11794034633202896,0.03747433386853094,5.897017316601448,6.1901489601127135,1.873716693426547,4.108664959922481,19
20.51,-10.8837,-15.8186,-281.25,39.6729,35.552887147607926,-29.30807904544087,0.06963840222788459,0.10746904275122549,3.4819201113942295,4.31862562277893,5.373452137561275,5.6546112695736035,19
20.52,-13.7896,-14.9177,-292.2363,41.5039,32.54109611863245,-24.325052297633587,0.02025875820726529,0.17731630546643706,1.0129379103632645,2.3292248892514853,8.865815273321854,7.088962504090328,19
20.53,-13.7896,-14.4398,-292.2363,47.1802,29.319342711158814,-19.249182597511847,-0.03034107994992237,0.24640955914156615,-1.5170539974961186,0.2301648768578113,12.320477957078307,8.414178667353104,19
20.54,-16.7723,-14.4398,-296.0205,47.1802,25.892784153309815,-14.1115963836479,-0.08231231663248498,0.31423627599967235,-4.115615831624249,-1.9647429489031545,15.711813799983618,9.637605254398878,19
20.55,-19.8156,-13.9015,-304.1992,52.9175,22.266670024141863,-8.94315530713472,-0.13569391315428359,0.38049372520522895,-6.784695657714179,-4.242726961073891,19.024686260261447,10.76593513850018,19
20.56,-25.9899,-13.3686,-316.6504,51.3306,18.446482868329767,-3.7738249692323595,-0.19037041980877553,0.44506668820276396,-9.518520990438777,-6.595715467398635,22.253334410138198,11.80529568651786,19
20.57,-29.143,-12.8523,-315.0024,50.7202,14.438124175353806,1.367999519723333,-0.2462172044455822,0.5078913765416957,-12.31086022227911,-9.015769229187825,25.394568827084786,12.759779350548014,19
20.58,-32.0873,-12.2755,-290.1611,59.082,10.248154317947103,6.456037323046313,-0.3031116093226479,0.5688851785523196,-15.155580466132395,-11.48438368299252,28.44425892761598,13.634291011541618,19
20.59,-34.7899,-10.8033,-266.1743,78.7354,5.8842770833192635,11.466550507499537,-0.36078462778668763,0.6280213602882627,-18.039231389334383,-13.970539688357746,31.401068014413134,14.440665453618509,19
20.6,-34.7899,-9.886,-266.1743,96.5576,1.3560732790264058,16.378843732764658,-0.41888833895848054,0.685404840383615,-20.944416947924026,-16.446372711482983,34.27024201918075,15.196919575535727,19
20.61,-37.2179,-9.886,-236.9995,96.5576,-3.324398703648076,21.175824233531763,-0.47711436857880823,0.7412064910833924,-23.855718428940413,-18.8910090054801,37.06032455416962,15.917351064335882,19
20.62,-39.3163,-8.8148,-204.5288,111.3281,-8.142295389201934,25.844342962745635,-0.5351411045577451,0.7955498833581865,-26.757055227887257,-21.276686487349686,39.777494167909325,16.60988310598,19
20.63,-42.6177,-7.6667,-152.4048,115.9058,-13.079699456077783,30.37519078717714,-0.5926174639082343,0.8485583027633881,-29.630873195411716,-23.565303886164113,42.4279151381694,17.282226471762556,19
20.64,-42.6177,-6.4637,-152.4048,120.2393,-18.1152874951327,34.76293916590861,-0.6491694379308015,0.9004929895414655,-32.458471896540075,-25.72458638448579,45.024649477073275,17.94014638850317,19
20.65,-45.1226,-5.2388,-119.9951,121.8872,-23.224312245509772,39.0057899836527,-0.7044970032706911,0.9517231966741989,-35.224850163534555,-27.737660166762634,47.58615983370994,18.585855624665893,19
20.66,-46.1827,-2.8657,-107.666,113.4033,-28.379127717316997,43.10535282236063,-0.7584722200417043,1.00253647712283,-37.92361100208522,-29.591360617909476,50.1268238561415,19.21775312848336,19
20.67,-47.1166,-1.7286,-93.6279,111.8164,-33.5500604872711,47.06614717603111,-0.8109976796960849,1.0530063420204563,-40.54988398480425,-31.275653616189313,52.650317101022814,19.830683227058067,19
20.68,-47.1166,-1.7286,-93.6279,111.8164,-38.70638269432257,50.89480917520565,-0.8619896988351294,1.1030790602933345,-43.09948494175647,-32.789156910112844,55.153953014666726,20.421224226381653,19
20.69,-47.9131,-0.5915,-79.4067,111.6333,-43.817305661514794,54.59926136472143,-0.9113766958237911,1.1527176573847466,-45.56883479118955,-34.13408326748151,57.635882869237335,20.988635507554758,19
20.7,-49.0337,0.6005,-47.6074,117.3096,-48.852815551131734,58.18805633147813,-0.9590582476909951,1.2018516385015332,-47.952912384549755,-35.305636896415265,60.09258192507666,21.533977712566056,19
20.71,-49.3193,1.8309,-25.8789,118.4082,-53.78414192143359,61.66987705490273,-1.0049732261470945,1.2503612316598536,-50.24866130735472,-36.29091965836744,62.51806158299268,22.05992711523935,19
20.72,-49.3578,2.979,-1.4648,108.3984,-58.58392860251153,65.05308972462473,-1.049058138203336,1.2980739571690945,-52.452906910166796,-37.07880547209878,64.90369785845472,22.56564700435897,19
20.73,-49.1765,5.1268,17.8223,98.8159,-63.22633320385751,68.34521153858944,-1.0912593029166069,1.3446898582067892,-54.56296514583035,-37.66215145764804,67.23449291033945,23.04430013138222,19
20.74,-49.1765,6.0717,17.8223,89.4165,-67.68721579429413,71.5522383377616,-1.1315668738247915,1.3898153422373047,-56.578343691239574,-38.04145693991862,69.49076711186524,23.487384642209637,19
20.75,-48.8359,6.0717,32.5317,89.4165,-71.94447429638505,74.67799166732445,-1.1699627256167742,1.4330190895788173,-58.49813628083871,-38.22470991735845,71.65095447894086,23.889632660967163,19
20.76,-48.3525,6.9671,46.3867,81.4209,-75.978397690684,77.7236867137523,-1.2064003837288442,1.4738797265184167,-60.32001918644221,-38.21779683592432,73.69398632592083,24.248940229288106,19
20.77,-46.9078,7.8075,80.3833,77.2705,-79.77177347563355,80.68775860361427,-1.2407570030252397,1.5120021488086,-62.037850151261985,-38.01909437663285,75.60010744043,24.562904104964673,19
20.78,-45.9136,8.5711,99.5483,76.5381,-83.30959705705041,83.56587352517155,-1.272776836654484,1.5470017570736216,-63.638841832724204,-37.62210656497132,77.35008785368109,24.83022254380947,19
20.79,-44.7545,9.384,116.6382,75.6836,-86.57849274198614,86.35109255291755,-1.302076457415363,1.5785292923773704,-65.10382287076814,-37.02434305344637,78.92646461886852,25.05234284122778,19
20.8,-43.4472,10.9057,131.5918,71.4722,-89.56611181111845,89.0341803563052,-1.3282052314091615,1.6062823843962168,-66.41026157045808,-36.22920809087833,80.31411921981085,25.230717336816802,19
20.81,-43.4472,11.5648,131.5918,59.2041,-92.26071781040679,91.60396788505201,-1.3507510104100675,1.6299820500449873,-67.53755052050337,-35.24552919271007,81.49910250224937,25.363367638353697,19
20.82,-41.9695,11.5648,151.3672,59.2041,-94.65103737870025,94.04766161313384,-1.3693805171316253,1.6493452091205694,-68.46902585658127,-34.084956376304994,82.46726045602847,25.446976986865284,19
20.83,-40.2831,11.5648,173.7061,59.2041,-96.72622023389097,96.35113840684193,-1.3837029342729572,1.6641278773616275,-69.18514671364787,-32.75248442354665,83.20639386808138,25.4825385177855,19
20.84,-36.3225,12.0537,207.3364,44.0063,-98.4755829523445,98.49931848590306,-1.3931946606587455,1.6741478786772912,-69.65973303293728,-31.24489358702065,83.70739393386457,25.470459360457898,19
20.85,-34.3395,12.9381,192.2607,39.978,-99.88823780129178,100.47657440097903,-1.3975543527594372,1.6793230905202878,-69.87771763797186,-29.56539309644173,83.96615452601439,25.40680904296302,19
20.86,-32.7629,13.3172,146.7285,30.9448,-100.95339742080023,102.26709805108025,-1.3970148854745106,1.6795677755249998,-69.85074427372552,-27.744751564809068,83.97838877624999,25.28868428149415,19
20.87,-32.7629,13.3172,146.7285,30.9448,-101.66170347842329,103.85517257863661,-1.3918394205153484,1.67465435871825,-69.59197102576742,-25.826598183710377,83.7327179359125,25.116011197429778,19
20.88,-31.0161,13.5369,185.6689,-21.9116,-102.0064224679481,105.22535852093618,-1.3817314342527975,1.6646408920456175,-69.08657171263988,-23.828009102317285,83.23204460228088,24.879649220556942,19
20.89,-31.0161,13.5369,185.6689,-21.9116,-101.98325224288965,106.36274024719503,-1.3660778680814918,1.649933871665833,-68.30389340407459,-21.745215797908465,82.49669358329164,24.561257226018366,19
20.9,-26.8908,13.026,202.5757,-62.1338,-101.58919156559124,107.25323456711625,-1.3443901578276265,1.6307587117694817,-67.21950789138133,-19.580225993297958,81.53793558847408,24.14730945517641,19
20.91,-23.051,12.2899,180.9692,-76.0498,-100.82173152289027,107.88369589912531,-1.3164775574100482,1.6070526811431884,-65.82387787050241,-17.345363003316628,80.35263405715942,23.625492367555974,19
20.92,-21.4525,11.2407,145.752,-113.4644,-99.67895362351015,108.24165712590862,-1.282447197203253,1.5785945612234034,-64.12235986016265,-15.069358363823202,78.92972806117017,22.982356804651474,19
20.93,-20.3099,9.8015,106.6895,-142.7612,-98.1604905772391,108.31487416067982,-1.2426834874959105,1.5452132211674654,-62.13417437479553,-12.794880381846045,77.26066105837327,22.203123814249487,19
20.94,-19.4475,6.6265,79.895,-159.729,-96.26899390174138,108.09103082757873,-1.1978585703103286,1.5069679997626984,-59.89292851551643,-10.563070080519125,75.34839998813491,21.275966547436138,19
20.95,-19.4475,4.9071,79.895,-175.293,-94.01153053522607,107.55788662900102,-1.1488070324794788,1.464075331212066,-57.44035162397394,-8.400337001348685,73.2037665606033,20.19859245649814,19
20.96,-19.4475,4.9071,79.895,-175.293,-91.40034147559605,106.70384564266168,-1.0962853053718538,1.4167796655098153,-54.814265268592685,-6.31522813186048,70.83898327549076,18.976630102862124,19
20.97,-18.8213,3.1109,58.4717,-181.7627,-88.45281159460687,105.51869662775034,-1.0409487848129977,1.3653117755195394,-52.04743924064989,-4.314018016146711,68.26558877597697,17.62185282915388,19
20.98,-17.6897,1.2761,29.9072,-190.3076,-85.1911222553557,103.99433224638409,-0.9835473588836341,1.3100052459584868,-49.177367944181704,-2.41378648468542,65.50026229792434,16.145662941335228,19
20.99,-17.426,-0.6575,33.9355,-202.5757,-81.64201718574272,102.12537240141735,-0.9248438464566671,1.251324261526801,-46.242192322833354,-0.6305054394555069,62.56621307634005,14.555607592740612,19
21.0,-17.0745,-2.9316,46.6309,-253.6621,-77.8363974858628,99.90952582991495,-0.8654439232101936,1.1896820814963482,-43.27219616050968,1.0372084682627003,59.48410407481741,12.847750955128502,19
21.01,-16.635,-5.5958,55.9692,-261.5356,-73.80833718180452,97.34745565751145,-0.8058028374949846,1.1253568268286278,-40.29014187474923,2.601916516389457,56.26784134143139,11.01004215515206,19
21.02,-16.635,-8.1996,55.9692,-268.6768,-69.59371019687882,94.44233397855673,-0.7462509590595171,1.0586069303695547,-37.312547952975855,4.073779129563411,52.930346518477734,9.043217154960573,19
21.03,-16.0198,-8.1996,69.9463,-268.6768,-65.22884026068402,91.19961659687412,-0.6869795236747498,0.9897632253300344,-34.34897618373749,5.460565110050707,49.48816126650172,6.9605199669036955,19
21.04,-15.4155,-10.9407,56.8848,-276.123,-60.74934316789015,87.62716552695937,-0.6281131476602855,0.9191911258244403,-31.405657383014272,6.767740262288012,45.959556291222015,4.776271166561419,19
21.05,-13.9544,-13.6268,81.2988,-273.9258,-56.18919210735037,83.73544116430094,-0.5697143824482799,0.8472730958912298,-28.485719122413993,7.999994510048042,42.36365479456149,2.5043986845075357,19
