Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,R_command_actuator,L_command_actuator,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D,scale_runtime,torque_delay_ms,filter_type,filter_cutoff_hz,filter_order,filter_enable_vr,filter_enable_torque,filter_cfg_seq,filter_source,filter_base_mode,filter_base_desc,filter_runtime_desc,tag,tag_raw
70.6435,-5.8987,31.7939,-34.4238,-181.7627,3.865907,-10.709594,-14.279459,5.154543,-14.279459,5.154543,-17.982974,5.474089,13.186804,-9.068607,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.6535,-6.5469,31.7939,-30.2734,-181.7627,3.429328,-9.987231,-13.316308,4.572437,-13.316308,4.572437,-16.776354,5.361469,11.434551,-7.894674,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.6635,-6.7226,26.0426,-27.2217,-193.3594,2.994792,-9.210273,-12.280364,3.993056,-12.280364,3.993056,-15.498871,5.249998,9.615982,-6.652779,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.6736,-7.1896,24.1364,-21.9727,-189.7583,2.562027,-8.378883,-11.171845,3.416035,-11.171845,3.416035,-14.152519,5.139047,7.740979,-5.348172,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.6836,-7.3708,24.1364,-17.8223,-189.7583,2.131621,-7.494120,-9.992159,2.842161,-9.992159,2.842161,-12.740230,5.027042,5.816912,-3.989243,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.6936,-7.4917,24.1364,-12.8174,-189.7583,1.703816,-6.558228,-8.744304,2.271754,-8.744304,2.271754,-11.266475,4.911653,3.846980,-2.588152,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7036,-7.4917,20.8295,-12.8174,-150.9399,1.276805,-5.574918,-7.433224,1.702407,-7.433224,1.702407,-9.737885,4.790293,1.838895,-1.160467,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7136,-7.5576,19.5441,-11.1694,-120.3003,0.846901,-4.549663,-6.066217,1.129201,-6.066217,1.129201,-8.165192,4.660848,-0.189413,0.273803,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7236,-7.6290,18.5883,-10.7422,-86.9141,0.410588,-3.490251,-4.653668,0.547451,-4.653668,0.547451,-6.566540,4.522309,-2.207182,1.688349,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7336,-7.7114,17.8962,-9.3384,-60.6079,-0.033692,-2.406948,-3.209264,-0.044923,-3.209264,-0.044923,-4.956959,4.374886,-4.180662,3.051496,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7438,-7.7883,17.4403,-6.8359,-37.5977,-0.486671,-1.311034,-1.748045,-0.648895,-1.748045,-0.648895,-3.345581,4.219574,-6.091854,4.330520,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7537,-7.8817,17.4403,-5.4321,-37.5977,-0.951367,-0.213846,-0.285128,-1.268490,-0.285128,-1.268490,-1.758416,4.057560,-7.926329,5.496847,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7637,-8.0575,17.1326,-1.7700,-27.1606,-1.430943,0.870657,1.160876,-1.907924,1.160876,-1.907924,-0.237009,3.889769,-9.627574,6.530398,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7737,-8.0575,16.8085,-1.7700,-31.1890,-1.918477,1.924148,2.565531,-2.557969,2.565531,-2.557969,1.199258,3.716722,-11.113713,7.421662,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7837,-8.0575,16.8085,3.4790,-31.1890,-2.390655,2.929308,3.905744,-3.187541,3.905744,-3.187541,2.567630,3.538621,-12.340982,8.170809,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.7937,-7.7059,16.8085,25.1465,-31.1890,-2.814794,3.877393,5.169857,-3.753059,5.169857,-3.753059,3.880303,3.355015,-13.298885,8.785047,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8037,-7.3379,16.4240,41.8701,-40.1611,-3.161851,4.767457,6.356609,-4.215801,6.356609,-4.215801,5.122632,3.163278,-14.004551,9.275733,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8137,-6.7556,16.0011,63.5376,-40.5884,-3.417147,5.598906,7.465208,-4.556196,7.465208,-4.556196,6.284337,2.957008,-14.513823,9.656201,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8237,-5.9865,15.6275,80.3223,-38.4521,-3.585987,6.367638,8.490183,-4.781316,8.490183,-4.781316,7.369856,2.726207,-14.890327,9.940278,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8337,-5.1351,15.3529,88.8672,-24.5361,-3.690815,7.067601,9.423467,-4.921086,9.423467,-4.921086,8.385971,2.459378,-15.181536,10.140459,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8437,-5.1351,15.3529,88.8672,7.0801,-3.761623,7.693001,10.257335,-5.015497,10.257335,-5.015497,9.338943,2.146626,-15.419181,10.265281,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8537,-4.1079,15.9077,110.7788,-29.8462,-3.826807,8.239385,10.985847,-5.102409,10.985847,-5.102409,10.233862,1.782215,-15.623409,10.317967,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8638,-0.6856,15.6824,250.6104,-17.9443,-3.908568,8.703936,11.605249,-5.211424,11.605249,-5.211424,11.073524,1.361593,-15.807506,10.299723,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8738,2.5388,15.6824,318.2983,-17.9443,-4.022159,9.084404,12.112539,-5.362879,12.112539,-5.362879,11.861922,0.869895,-15.983072,10.214833,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8838,4.6592,15.4682,192.8711,-21.0571,-4.177172,9.376824,12.502432,-5.569563,12.502432,-5.569563,12.612764,0.276983,-16.165302,10.071267,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.8938,4.6592,14.6937,192.8711,-25.8179,-4.379918,9.575139,12.766852,-5.839891,12.766852,-5.839891,13.353193,-0.443530,-16.373718,9.878291,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9038,4.6592,14.3366,192.8711,-27.6489,-4.635748,9.675966,12.901288,-6.180997,12.901288,-6.180997,14.114399,-1.290571,-16.626307,9.645372,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9138,7.2685,13.9631,307.8613,-34.6680,-4.949707,9.685613,12.914151,-6.599609,12.914151,-6.599609,14.916495,-2.239644,-16.934288,9.382027,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9238,10.4160,13.4467,297.4243,-46.2036,-5.325372,9.621672,12.828896,-7.100496,12.828896,-7.100496,15.764673,-3.268207,-17.302231,9.097768,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9338,17.7659,12.8535,194.8853,-50.5981,-5.763416,9.506361,12.675149,-7.684554,12.675149,-7.684554,16.654896,-4.368208,-17.732222,8.802381,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9438,19.7379,11.6065,182.9834,-53.1616,-6.261267,9.357931,12.477241,-8.348355,12.477241,-8.348355,17.580768,-5.531956,-18.225520,8.505779,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9538,21.6056,10.8814,171.3257,-58.5938,-6.813669,9.188372,12.251163,-9.084892,12.251163,-9.084892,18.537798,-6.735457,-18.779601,8.216912,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9640,23.3360,10.8814,159.1187,-58.5938,-7.413159,9.007785,12.010380,-9.884212,12.010380,-9.884212,19.517104,-7.942044,-19.386413,7.942756,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9739,25.0059,10.8814,157.3486,-58.5938,-8.050200,8.828275,11.771033,-10.733599,11.771033,-10.733599,20.501061,-9.116373,-20.033325,7.688008,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9839,25.0059,9.1785,157.3486,-84.1675,-8.713266,8.662915,11.550553,-11.617689,11.550553,-11.617689,21.469238,-10.232773,-20.703665,7.455691,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
70.9939,26.6648,8.1788,157.9590,-94.1772,-9.388972,8.522004,11.362672,-12.518629,11.362672,-12.518629,22.403286,-11.276757,-21.379041,7.249258,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0039,29.9662,7.1461,160.4614,-98.7549,-10.062396,8.410158,11.213544,-13.416528,11.213544,-13.416528,23.286459,-12.243086,-22.044329,7.074540,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0139,31.5922,6.1079,157.9590,-99.6094,-10.718007,8.325557,11.100743,-14.290676,11.100743,-14.290676,24.105824,-13.132439,-22.689709,6.938650,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0239,33.1577,6.1079,152.5879,-99.6094,-11.341300,8.261588,11.015451,-15.121733,11.015451,-15.121733,24.856307,-13.948057,-23.310476,6.846839,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0339,34.6574,6.1079,146.4233,-99.6094,-11.920774,8.210129,10.946839,-15.894365,10.946839,-15.894365,25.538302,-14.693020,-23.906236,6.800557,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0440,36.0307,5.1136,142.7612,-97.8394,-12.449401,8.164582,10.886110,-16.599201,10.886110,-16.599201,26.153494,-15.368775,-24.477137,6.797599,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0539,36.0307,5.1136,142.7612,-97.8394,-12.924688,8.121288,10.828383,-17.232918,10.828383,-17.232918,26.704096,-15.975330,-25.021758,6.833338,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0640,37.4040,4.1743,133.6060,-87.8906,-13.347474,8.079400,10.772534,-17.796632,10.772534,-17.796632,27.191863,-16.512411,-25.537695,6.901871,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0740,39.8155,3.4986,116.8823,-62.6831,-13.720365,8.039650,10.719533,-18.293820,10.719533,-18.293820,27.614558,-16.979876,-26.020946,6.995962,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0840,40.8866,2.2846,104.0649,-82.7026,-14.046536,8.002553,10.670070,-18.728714,10.670070,-18.728714,27.966059,-17.376625,-26.465430,7.106321,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.0940,41.7930,1.5815,87.2192,-70.1904,-14.329004,7.967271,10.623028,-19.105339,10.623028,-19.105339,28.239375,-17.699491,-26.863347,7.223017,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.1040,42.5895,0.4993,77.6978,-28.8696,-14.570105,7.931715,10.575619,-19.426806,10.575619,-19.426806,28.426420,-17.943578,-27.205592,7.337513,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.1140,43.2816,0.2741,66.4673,-23.8037,-14.771092,7.893077,10.524102,-19.694790,10.524102,-19.694790,28.517017,-18.103783,-27.482336,7.440808,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.1240,43.2816,0.0709,66.4673,-21.7896,-14.932378,7.847875,10.463834,-19.909837,10.463834,-19.909837,28.499862,-18.176624,-27.683900,7.521166,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.1340,43.8364,-0.1543,52.4902,-23.6816,-15.054314,7.791509,10.388679,-20.072419,10.388679,-20.072419,28.363618,-18.161557,-27.801053,7.567006,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.1440,44.5780,-0.1543,28.8696,-23.6816,-15.137473,7.717775,10.290367,-20.183298,10.290367,-20.183298,28.097401,-18.060535,-27.825667,7.571571,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.1541,44.7483,-0.7421,13.8550,-33.6914,-15.181871,7.618961,10.158615,-20.242495,10.158615,-20.242495,27.692671,-17.875514,-27.751518,7.534443,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.1679,44.7483,-1.4782,-3.7842,-36.1938,-15.185782,7.487045,9.982727,-20.247709,9.982727,-20.247709,27.145060,-17.606335,-27.573905,7.460450,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.1799,44.5890,-1.4782,-18.6157,-36.1938,-15.145081,7.315618,9.754157,-20.193442,9.754157,-20.193442,26.453887,-17.251011,-27.290313,7.357603,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.1919,44.3034,-1.8353,-30.8228,-35.6445,-15.053645,7.101350,9.468466,-20.071527,9.468466,-20.071527,25.621158,-16.807405,-26.900921,7.234516,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.2039,44.3034,-2.2033,-30.8228,-36.1328,-14.904644,6.844154,9.125539,-19.872858,9.125539,-19.872858,24.650742,-16.274976,-26.407359,7.098246,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
71.2159,43.8969,-2.5823,-43.0298,-37.2925,-14.692025,6.546197,8.728263,-19.589367,8.728263,-19.589367,23.548164,-15.656278,-25.812267,6.953617,0.7500,0.000,butterworth,12.000,2,1,1,6,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
